dataset,count,method,dimensions,rho.euclidean
TabulaMuris_Heart_10X,counts,saucie,48,0.02254163923512419
TabulaMuris_Heart_10X,counts,bd,4,0.6283117493437999
TabulaMuris_Heart_10X,counts,bd,32,0.38994253309219373
TabulaMuris_Heart_10X,counts,bd,2,0.5749893242555408
TabulaMuris_Heart_10X,counts,bd,16,0.3213002410201065
TabulaMuris_Heart_10X,counts,bd,96,0.5361904705407307
TabulaMuris_Heart_10X,counts,bd,8,0.6873532321927065
TabulaMuris_Heart_10X,counts,bd,48,0.4767357342457057
TabulaMuris_Heart_10X,counts,lda,4,0.5154037924334269
TabulaMuris_Heart_10X,counts,lda,32,0.5930160879098684
TabulaMuris_Heart_10X,counts,lda,2,0.4148872034938283
TabulaMuris_Heart_10X,counts,lda,16,0.6329192283610243
TabulaMuris_Heart_10X,counts,lda,96,0.29490642194839073
TabulaMuris_Heart_10X,counts,lda,8,0.5677049596639862
TabulaMuris_Heart_10X,counts,lda,48,0.5086757188237765
TabulaMuris_Heart_10X,counts,spectral,4,0.6041375668147874
TabulaMuris_Heart_10X,counts,spectral,32,0.22576532386811898
TabulaMuris_Heart_10X,counts,spectral,2,0.4791455756921807
TabulaMuris_Heart_10X,counts,spectral,16,0.4636091980995139
TabulaMuris_Heart_10X,counts,spectral,96,0.02716591195009575
TabulaMuris_Heart_10X,counts,spectral,8,0.758319369786596
TabulaMuris_Heart_10X,counts,spectral,48,0.13398368312328035
TabulaMuris_Heart_10X,counts,grp,4,0.789021323130726
TabulaMuris_Heart_10X,counts,grp,32,0.9730761325543286
TabulaMuris_Heart_10X,counts,grp,2,0.724114849047784
TabulaMuris_Heart_10X,counts,grp,16,0.9168121680396628
TabulaMuris_Heart_10X,counts,grp,96,0.9839820874847064
TabulaMuris_Heart_10X,counts,grp,8,0.8493297365131417
TabulaMuris_Heart_10X,counts,grp,48,0.973751691962657
TabulaMuris_Heart_10X,counts,fa,4,0.645425207453758
TabulaMuris_Heart_10X,counts,fa,32,0.6246357551013569
TabulaMuris_Heart_10X,counts,fa,2,0.5810873936659069
TabulaMuris_Heart_10X,counts,fa,16,0.6150342729957827
TabulaMuris_Heart_10X,counts,fa,96,0.3408549307656999
TabulaMuris_Heart_10X,counts,fa,8,0.601323568452777
TabulaMuris_Heart_10X,counts,fa,48,0.5389191030989446
TabulaMuris_Heart_10X,counts,mctsne,4,0.6764226632073199
TabulaMuris_Heart_10X,counts,mctsne,32,nan
TabulaMuris_Heart_10X,counts,mctsne,2,0.6932840113853925
TabulaMuris_Heart_10X,counts,mctsne,16,0.7629913748572287
TabulaMuris_Heart_10X,counts,mctsne,96,0.4392770041649989
TabulaMuris_Heart_10X,counts,mctsne,8,0.7796837681848466
TabulaMuris_Heart_10X,counts,mctsne,48,0.4390285484470631
TabulaMuris_Heart_10X,counts,nmf,4,0.5767193322727386
TabulaMuris_Heart_10X,counts,nmf,32,0.9502973285282387
TabulaMuris_Heart_10X,counts,nmf,2,0.5971587796351062
TabulaMuris_Heart_10X,counts,nmf,16,0.9653389341086358
TabulaMuris_Heart_10X,counts,nmf,96,0.8402298739894972
TabulaMuris_Heart_10X,counts,nmf,8,0.9344942385806387
TabulaMuris_Heart_10X,counts,nmf,48,0.9106742290280603
TabulaMuris_Heart_10X,counts,kpca-pol,4,0.4938981393193575
TabulaMuris_Heart_10X,counts,kpca-pol,32,0.6243212483675642
TabulaMuris_Heart_10X,counts,kpca-pol,2,0.5012249291067191
TabulaMuris_Heart_10X,counts,kpca-pol,16,0.4412317395285101
TabulaMuris_Heart_10X,counts,kpca-pol,96,0.8778465102149825
TabulaMuris_Heart_10X,counts,kpca-pol,8,0.4159949155962438
TabulaMuris_Heart_10X,counts,kpca-pol,48,0.8719271958099487
TabulaMuris_Heart_10X,counts,vasc,4,0.37993820573095827
TabulaMuris_Heart_10X,counts,vasc,32,0.25571711285582965
TabulaMuris_Heart_10X,counts,vasc,2,0.36128059116207745
TabulaMuris_Heart_10X,counts,vasc,16,0.2749520124007184
TabulaMuris_Heart_10X,counts,vasc,96,nan
TabulaMuris_Heart_10X,counts,vasc,8,0.29064572842012976
TabulaMuris_Heart_10X,counts,vasc,48,0.346557965377253
TabulaMuris_Heart_10X,counts,kpca-cos,4,0.791051980656615
TabulaMuris_Heart_10X,counts,kpca-cos,32,0.9018886207450709
TabulaMuris_Heart_10X,counts,kpca-cos,2,0.6816285909492243
TabulaMuris_Heart_10X,counts,kpca-cos,16,0.8973636499889511
TabulaMuris_Heart_10X,counts,kpca-cos,96,0.8919830063647785
TabulaMuris_Heart_10X,counts,kpca-cos,8,0.875127946146546
TabulaMuris_Heart_10X,counts,kpca-cos,48,0.8982024941097791
TabulaMuris_Heart_10X,counts,pca,4,0.8044597243231841
TabulaMuris_Heart_10X,counts,pca,32,0.9980245842546319
TabulaMuris_Heart_10X,counts,pca,2,0.7323626180975469
TabulaMuris_Heart_10X,counts,pca,16,0.9951706886185978
TabulaMuris_Heart_10X,counts,pca,96,0.9996498428466354
TabulaMuris_Heart_10X,counts,pca,8,0.9669441977976239
TabulaMuris_Heart_10X,counts,pca,48,0.9987605023789311
TabulaMuris_Heart_10X,counts,pmf,4,0.7042433778288529
TabulaMuris_Heart_10X,counts,pmf,32,0.783109993773594
TabulaMuris_Heart_10X,counts,pmf,2,0.4353129917887879
TabulaMuris_Heart_10X,counts,pmf,16,0.7385976834126374
TabulaMuris_Heart_10X,counts,pmf,96,0.6374307226106499
TabulaMuris_Heart_10X,counts,pmf,8,0.6471631792743464
TabulaMuris_Heart_10X,counts,pmf,48,0.7028933359878485
TabulaMuris_Heart_10X,counts,snmf,4,0.7827664540699272
TabulaMuris_Heart_10X,counts,snmf,32,0.8254390770475215
TabulaMuris_Heart_10X,counts,snmf,2,0.5963269208683089
TabulaMuris_Heart_10X,counts,snmf,16,0.7873309184440697
TabulaMuris_Heart_10X,counts,snmf,8,0.9457869638935911
TabulaMuris_Heart_10X,counts,snmf,48,0.896655833319149
TabulaMuris_Heart_10X,counts,ipca,4,0.8044597243231841
TabulaMuris_Heart_10X,counts,ipca,32,0.9980246605157577
TabulaMuris_Heart_10X,counts,ipca,2,0.7323626177580101
TabulaMuris_Heart_10X,counts,ipca,16,0.9951707131934187
TabulaMuris_Heart_10X,counts,ipca,96,0.9996473899110278
TabulaMuris_Heart_10X,counts,ipca,8,0.9669441978422415
TabulaMuris_Heart_10X,counts,ipca,48,0.9987410572169562
TabulaMuris_Heart_10X,counts,icm,4,0.14921013241400732
TabulaMuris_Heart_10X,counts,icm,32,0.391693539614769
TabulaMuris_Heart_10X,counts,icm,2,-0.0064032442284122195
TabulaMuris_Heart_10X,counts,icm,16,0.2695864794757381
TabulaMuris_Heart_10X,counts,icm,96,0.5260677181070779
TabulaMuris_Heart_10X,counts,icm,8,0.22452576662405485
TabulaMuris_Heart_10X,counts,icm,48,0.5073006085876772
TabulaMuris_Heart_10X,counts,ivis,4,0.8239187926581634
TabulaMuris_Heart_10X,counts,ivis,32,0.7499972789251712
TabulaMuris_Heart_10X,counts,ivis,2,0.7771621093540944
TabulaMuris_Heart_10X,counts,ivis,16,0.8497407754660801
TabulaMuris_Heart_10X,counts,ivis,96,0.756700998426354
TabulaMuris_Heart_10X,counts,ivis,8,0.8203604745074746
TabulaMuris_Heart_10X,counts,ivis,48,0.8231174291337313
TabulaMuris_Heart_10X,logcounts,spca,4,0.5270415092621282
TabulaMuris_Heart_10X,logcounts,spca,32,0.5955135916282925
TabulaMuris_Heart_10X,logcounts,spca,2,0.39762482244517794
TabulaMuris_Heart_10X,logcounts,spca,16,0.5454117683439503
TabulaMuris_Heart_10X,logcounts,spca,96,0.6655653781671343
TabulaMuris_Heart_10X,logcounts,spca,8,0.5711688830305355
TabulaMuris_Heart_10X,logcounts,spca,48,0.6330794540130712
TabulaMuris_Heart_10X,logcounts,tsvd,4,0.4926814620551705
TabulaMuris_Heart_10X,logcounts,tsvd,32,0.6520490537009646
TabulaMuris_Heart_10X,logcounts,tsvd,2,0.3463290478098052
TabulaMuris_Heart_10X,logcounts,tsvd,16,0.5967493461089711
TabulaMuris_Heart_10X,logcounts,tsvd,96,0.788865593982652
TabulaMuris_Heart_10X,logcounts,tsvd,8,0.5636819806572894
TabulaMuris_Heart_10X,logcounts,tsvd,48,0.6979626464723556
TabulaMuris_Heart_10X,logcounts,spca-batch,4,0.5291030233560065
TabulaMuris_Heart_10X,logcounts,spca-batch,32,0.5735298835101291
TabulaMuris_Heart_10X,logcounts,spca-batch,2,0.37833015525852504
TabulaMuris_Heart_10X,logcounts,spca-batch,16,0.5701207563399932
TabulaMuris_Heart_10X,logcounts,spca-batch,96,0.5132975535512222
TabulaMuris_Heart_10X,logcounts,spca-batch,8,0.5451549030515929
TabulaMuris_Heart_10X,logcounts,spca-batch,48,0.5706311648979026
TabulaMuris_Heart_10X,logcounts,zifa,4,0.20519440069562236
TabulaMuris_Heart_10X,logcounts,zifa,32,-0.05729182186652207
TabulaMuris_Heart_10X,logcounts,zifa,2,0.21880461094749032
TabulaMuris_Heart_10X,logcounts,zifa,16,0.09518982931871633
TabulaMuris_Heart_10X,logcounts,zifa,96,-0.22009638683501526
TabulaMuris_Heart_10X,logcounts,zifa,8,0.2297577895245561
TabulaMuris_Heart_10X,logcounts,zifa,48,-0.13281097455287866
TabulaMuris_Heart_10X,logcounts,nsnmf,4,0.42403392104013415
TabulaMuris_Heart_10X,logcounts,nsnmf,32,0.5795320032753439
TabulaMuris_Heart_10X,logcounts,nsnmf,2,0.3592889344893321
TabulaMuris_Heart_10X,logcounts,nsnmf,16,0.5839853777908081
TabulaMuris_Heart_10X,logcounts,nsnmf,96,0.5103570066867954
TabulaMuris_Heart_10X,logcounts,nsnmf,8,0.6127841741104159
TabulaMuris_Heart_10X,logcounts,nsnmf,48,0.5878179135433612
TabulaMuris_Heart_10X,logcounts,vpac,4,0.42645121092743943
TabulaMuris_Heart_10X,logcounts,vpac,32,0.5716647221154666
TabulaMuris_Heart_10X,logcounts,vpac,2,0.19173561793172883
TabulaMuris_Heart_10X,logcounts,vpac,16,0.5150701296231318
TabulaMuris_Heart_10X,logcounts,vpac,96,0.609383212065205
TabulaMuris_Heart_10X,logcounts,vpac,8,0.4163148960588255
TabulaMuris_Heart_10X,logcounts,vpac,48,0.5888478376009866
TabulaMuris_Heart_10X,logcounts,umap,4,0.6881247158235912
TabulaMuris_Heart_10X,logcounts,umap,32,0.6966939728970896
TabulaMuris_Heart_10X,logcounts,umap,2,0.6558409316708317
TabulaMuris_Heart_10X,logcounts,umap,16,0.7035404504404784
TabulaMuris_Heart_10X,logcounts,umap,96,0.7017168834556023
TabulaMuris_Heart_10X,logcounts,umap,8,0.6973075618766729
TabulaMuris_Heart_10X,logcounts,umap,48,0.6816915327592442
TabulaMuris_Heart_10X,logcounts,kpca-sig,4,0.05019007276136321
TabulaMuris_Heart_10X,logcounts,kpca-sig,32,-0.054056143434483804
TabulaMuris_Heart_10X,logcounts,kpca-sig,2,0.039021900011291584
TabulaMuris_Heart_10X,logcounts,kpca-sig,16,-0.013895596269394952
TabulaMuris_Heart_10X,logcounts,kpca-sig,96,-0.16523253661488607
TabulaMuris_Heart_10X,logcounts,kpca-sig,8,0.01728931936062817
TabulaMuris_Heart_10X,logcounts,kpca-sig,48,-0.0894791422074883
TabulaMuris_Heart_10X,logcounts,nmf2,4,0.4259874150302018
TabulaMuris_Heart_10X,logcounts,nmf2,32,0.6989971626134884
TabulaMuris_Heart_10X,logcounts,nmf2,2,0.3564007850711548
TabulaMuris_Heart_10X,logcounts,nmf2,16,0.6418892436863162
TabulaMuris_Heart_10X,logcounts,nmf2,96,0.7293093271620837
TabulaMuris_Heart_10X,logcounts,nmf2,8,0.5891488994464356
TabulaMuris_Heart_10X,logcounts,nmf2,48,0.7020153767463844
TabulaMuris_Heart_10X,logcounts,srp,4,0.22797508462792535
TabulaMuris_Heart_10X,logcounts,srp,32,0.4005446710437472
TabulaMuris_Heart_10X,logcounts,srp,2,0.10001515783112071
TabulaMuris_Heart_10X,logcounts,srp,16,0.3023711601731993
TabulaMuris_Heart_10X,logcounts,srp,96,0.6019878919847625
TabulaMuris_Heart_10X,logcounts,srp,8,0.13464181413664528
TabulaMuris_Heart_10X,logcounts,srp,48,0.4783536956967091
TabulaMuris_Heart_10X,logcounts,psmf,4,0.5136702268025276
TabulaMuris_Heart_10X,logcounts,psmf,32,0.6514526246866958
TabulaMuris_Heart_10X,logcounts,psmf,2,0.3078018711167447
TabulaMuris_Heart_10X,logcounts,psmf,16,0.6756602115414744
TabulaMuris_Heart_10X,logcounts,psmf,96,0.5676978309581588
TabulaMuris_Heart_10X,logcounts,psmf,8,0.5765856008514985
TabulaMuris_Heart_10X,logcounts,psmf,48,0.6257035347394834
TabulaMuris_Heart_10X,logcounts,fica,4,0.5637636966283057
TabulaMuris_Heart_10X,logcounts,fica,32,0.4383553850662163
TabulaMuris_Heart_10X,logcounts,fica,2,0.4403592647906459
TabulaMuris_Heart_10X,logcounts,fica,16,0.4019948745212259
TabulaMuris_Heart_10X,logcounts,fica,96,0.39950441366213163
TabulaMuris_Heart_10X,logcounts,fica,8,0.41368345930132017
TabulaMuris_Heart_10X,logcounts,fica,48,0.42948624709110594
TabulaMuris_Heart_10X,logcounts,lle,4,0.5713240116372479
TabulaMuris_Heart_10X,logcounts,lle,32,0.18651168657880124
TabulaMuris_Heart_10X,logcounts,lle,2,0.2834445472257016
TabulaMuris_Heart_10X,logcounts,lle,16,0.4589981103991808
TabulaMuris_Heart_10X,logcounts,lle,96,0.13204302085257147
TabulaMuris_Heart_10X,logcounts,lle,8,0.4428140348317257
TabulaMuris_Heart_10X,logcounts,lle,48,0.08609631661794855
TabulaMuris_Heart_10X,logcounts,lsnmf,4,0.6133025010586264
TabulaMuris_Heart_10X,logcounts,lsnmf,32,0.7719154236101218
TabulaMuris_Heart_10X,logcounts,lsnmf,2,0.4281735398997111
TabulaMuris_Heart_10X,logcounts,lsnmf,16,0.7570466660589938
TabulaMuris_Heart_10X,logcounts,lsnmf,96,0.16906042636655305
TabulaMuris_Heart_10X,logcounts,lsnmf,8,0.6942394477504442
TabulaMuris_Heart_10X,logcounts,lsnmf,48,0.32120645097525213
TabulaMuris_Heart_10X,logcounts,phate,4,0.40911239972785485
TabulaMuris_Heart_10X,logcounts,phate,32,0.3920968660230533
TabulaMuris_Heart_10X,logcounts,phate,2,0.35547877505971326
TabulaMuris_Heart_10X,logcounts,phate,16,0.40169004147046455
TabulaMuris_Heart_10X,logcounts,phate,96,0.40277016647698494
TabulaMuris_Heart_10X,logcounts,phate,8,0.4204191882701801
TabulaMuris_Heart_10X,logcounts,phate,48,0.3901779781114641
TabulaMuris_Heart_10X,logcounts,kpca-rbf,4,0.09652813387403952
TabulaMuris_Heart_10X,logcounts,kpca-rbf,32,-0.017233536146123583
TabulaMuris_Heart_10X,logcounts,kpca-rbf,2,-0.04476642535210272
TabulaMuris_Heart_10X,logcounts,kpca-rbf,16,0.06289727133012522
TabulaMuris_Heart_10X,logcounts,kpca-rbf,96,-0.07079018963764921
TabulaMuris_Heart_10X,logcounts,kpca-rbf,8,0.13674346373396343
TabulaMuris_Heart_10X,logcounts,kpca-rbf,48,-0.09327525948765183
TabulaMuris_Heart_10X,logcounts,isomap,4,0.720553353540017
TabulaMuris_Heart_10X,logcounts,isomap,32,0.7063766892088025
TabulaMuris_Heart_10X,logcounts,isomap,2,0.6937243937010593
TabulaMuris_Heart_10X,logcounts,isomap,16,0.7257056527269994
TabulaMuris_Heart_10X,logcounts,isomap,96,0.6889301534134155
TabulaMuris_Heart_10X,logcounts,isomap,8,0.7310288990080189
TabulaMuris_Heart_10X,logcounts,isomap,48,0.6993339939827742
TabulaMuris_Heart_10X,logcounts,saucie,4,-0.02910351276060169
TabulaMuris_Heart_10X,logcounts,saucie,32,-0.0015298494077539363
TabulaMuris_Heart_10X,logcounts,saucie,2,-0.005715365474157306
TabulaMuris_Heart_10X,logcounts,saucie,16,-0.008794244993255491
TabulaMuris_Heart_10X,logcounts,saucie,96,-0.011467542360539412
TabulaMuris_Heart_10X,logcounts,saucie,8,0.005286186414623833
TabulaMuris_Heart_10X,logcounts,saucie,48,0.0085779129964045
TabulaMuris_Heart_10X,logcounts,bd,4,0.4939069293199599
TabulaMuris_Heart_10X,logcounts,bd,32,0.29310757335055787
TabulaMuris_Heart_10X,logcounts,bd,2,0.4564574187487738
TabulaMuris_Heart_10X,logcounts,bd,16,0.29928990356731694
TabulaMuris_Heart_10X,logcounts,bd,96,0.13219973088455952
TabulaMuris_Heart_10X,logcounts,bd,8,0.6270497168494437
TabulaMuris_Heart_10X,logcounts,bd,48,0.31411610322965006
TabulaMuris_Heart_10X,logcounts,lda,4,0.35053380533971884
TabulaMuris_Heart_10X,logcounts,lda,32,-0.004941107628716654
TabulaMuris_Heart_10X,logcounts,lda,2,0.3352962784271724
TabulaMuris_Heart_10X,logcounts,lda,16,0.17302419629517402
TabulaMuris_Heart_10X,logcounts,lda,96,0.03865371865775594
TabulaMuris_Heart_10X,logcounts,lda,8,0.27786837237100487
TabulaMuris_Heart_10X,logcounts,lda,48,0.02143893903714709
TabulaMuris_Heart_10X,logcounts,spectral,4,0.7020560667436982
TabulaMuris_Heart_10X,logcounts,spectral,32,0.32985240146640943
TabulaMuris_Heart_10X,logcounts,spectral,2,0.721863505159941
TabulaMuris_Heart_10X,logcounts,spectral,16,0.4833740804287211
TabulaMuris_Heart_10X,logcounts,spectral,96,0.11386153665794493
TabulaMuris_Heart_10X,logcounts,spectral,8,0.5788451852758262
TabulaMuris_Heart_10X,logcounts,spectral,48,0.21901775735570836
TabulaMuris_Heart_10X,logcounts,grp,4,0.14644396333757423
TabulaMuris_Heart_10X,logcounts,grp,32,0.38667445455034405
TabulaMuris_Heart_10X,logcounts,grp,2,0.10759606321442167
TabulaMuris_Heart_10X,logcounts,grp,16,0.300082767052174
TabulaMuris_Heart_10X,logcounts,grp,96,0.5634549599473958
TabulaMuris_Heart_10X,logcounts,grp,8,0.23476172382595112
TabulaMuris_Heart_10X,logcounts,grp,48,0.4399232706667537
TabulaMuris_Heart_10X,logcounts,fa,4,0.5980607117764521
TabulaMuris_Heart_10X,logcounts,fa,32,0.4450109853719677
TabulaMuris_Heart_10X,logcounts,fa,2,0.5015193723970583
TabulaMuris_Heart_10X,logcounts,fa,16,0.41036135879765606
TabulaMuris_Heart_10X,logcounts,fa,96,0.5325196783262731
TabulaMuris_Heart_10X,logcounts,fa,8,0.49906881935280034
TabulaMuris_Heart_10X,logcounts,fa,48,0.5075959870666186
TabulaMuris_Heart_10X,logcounts,mctsne,4,0.748775105039021
TabulaMuris_Heart_10X,logcounts,mctsne,32,nan
TabulaMuris_Heart_10X,logcounts,mctsne,2,0.7046091375839887
TabulaMuris_Heart_10X,logcounts,mctsne,16,0.7323567847268928
TabulaMuris_Heart_10X,logcounts,mctsne,96,0.5972062982513425
TabulaMuris_Heart_10X,logcounts,mctsne,8,0.7322758619383766
TabulaMuris_Heart_10X,logcounts,mctsne,48,0.4403386619851113
TabulaMuris_Heart_10X,logcounts,nmf,4,0.5497730911834556
TabulaMuris_Heart_10X,logcounts,nmf,32,0.44312191823575137
TabulaMuris_Heart_10X,logcounts,nmf,2,0.4494940452850695
TabulaMuris_Heart_10X,logcounts,nmf,16,0.41048379814148495
TabulaMuris_Heart_10X,logcounts,nmf,96,0.19391825859949427
TabulaMuris_Heart_10X,logcounts,nmf,8,0.5584552713743329
TabulaMuris_Heart_10X,logcounts,nmf,48,0.3132114013653479
TabulaMuris_Heart_10X,logcounts,kpca-pol,4,0.7793371553050548
TabulaMuris_Heart_10X,logcounts,kpca-pol,32,0.7839495484292758
TabulaMuris_Heart_10X,logcounts,kpca-pol,2,0.6197698620938393
TabulaMuris_Heart_10X,logcounts,kpca-pol,16,0.7923802354691505
TabulaMuris_Heart_10X,logcounts,kpca-pol,96,0.7343336929575195
TabulaMuris_Heart_10X,logcounts,kpca-pol,8,0.7865844007168328
TabulaMuris_Heart_10X,logcounts,kpca-pol,48,0.7715967305431146
TabulaMuris_Heart_10X,logcounts,vasc,4,0.4023632442972871
TabulaMuris_Heart_10X,logcounts,vasc,32,0.356086000079821
TabulaMuris_Heart_10X,logcounts,vasc,2,0.46252702248773075
TabulaMuris_Heart_10X,logcounts,vasc,16,0.2858105477985695
TabulaMuris_Heart_10X,logcounts,vasc,96,0.35323793600967174
TabulaMuris_Heart_10X,logcounts,vasc,8,0.2578013923264226
TabulaMuris_Heart_10X,logcounts,vasc,48,nan
TabulaMuris_Heart_10X,logcounts,kpca-cos,4,0.3241422530633032
TabulaMuris_Heart_10X,logcounts,kpca-cos,32,0.16206927416139263
TabulaMuris_Heart_10X,logcounts,kpca-cos,2,0.3011511600323742
TabulaMuris_Heart_10X,logcounts,kpca-cos,16,0.2516489183137312
TabulaMuris_Heart_10X,logcounts,kpca-cos,96,-0.06468749073900593
TabulaMuris_Heart_10X,logcounts,kpca-cos,8,0.3049087378827373
TabulaMuris_Heart_10X,logcounts,kpca-cos,48,0.08071550789680453
TabulaMuris_Heart_10X,logcounts,pca,4,0.5429071589987877
TabulaMuris_Heart_10X,logcounts,pca,32,0.6437155612009052
TabulaMuris_Heart_10X,logcounts,pca,2,0.4046145855079003
TabulaMuris_Heart_10X,logcounts,pca,16,0.5876896898036998
TabulaMuris_Heart_10X,logcounts,pca,96,0.7809025472742908
TabulaMuris_Heart_10X,logcounts,pca,8,0.5569624891116769
TabulaMuris_Heart_10X,logcounts,pca,48,0.6925193977598952
TabulaMuris_Heart_10X,logcounts,pmf,4,0.5614863810068587
TabulaMuris_Heart_10X,logcounts,pmf,32,0.6014562331621633
TabulaMuris_Heart_10X,logcounts,pmf,2,0.3771690267808281
TabulaMuris_Heart_10X,logcounts,pmf,16,0.6625565476011215
TabulaMuris_Heart_10X,logcounts,pmf,96,0.46504257601667465
TabulaMuris_Heart_10X,logcounts,pmf,8,0.6727075226549399
TabulaMuris_Heart_10X,logcounts,pmf,48,0.5827048930458971
TabulaMuris_Heart_10X,logcounts,snmf,4,0.5621358477088838
TabulaMuris_Heart_10X,logcounts,snmf,32,0.421288260544411
TabulaMuris_Heart_10X,logcounts,snmf,2,0.4498840651511582
TabulaMuris_Heart_10X,logcounts,snmf,16,0.4656289432887362
TabulaMuris_Heart_10X,logcounts,snmf,8,0.6741031188306832
TabulaMuris_Heart_10X,logcounts,snmf,48,0.4089463526672858
TabulaMuris_Heart_10X,logcounts,ipca,4,0.5429071578632284
TabulaMuris_Heart_10X,logcounts,ipca,32,0.6453290136648576
TabulaMuris_Heart_10X,logcounts,ipca,2,0.40461458600419065
TabulaMuris_Heart_10X,logcounts,ipca,16,0.5868019523643117
TabulaMuris_Heart_10X,logcounts,ipca,96,0.7873636051963374
TabulaMuris_Heart_10X,logcounts,ipca,8,0.5569509612447868
TabulaMuris_Heart_10X,logcounts,ipca,48,0.6951705272837673
TabulaMuris_Heart_10X,logcounts,icm,4,0.5808075732177062
TabulaMuris_Heart_10X,logcounts,icm,32,0.565817099710582
TabulaMuris_Heart_10X,logcounts,icm,2,0.44864693088309615
TabulaMuris_Heart_10X,logcounts,icm,16,0.6375207832398719
TabulaMuris_Heart_10X,logcounts,icm,96,0.46559480910248574
TabulaMuris_Heart_10X,logcounts,icm,8,0.612064964457173
TabulaMuris_Heart_10X,logcounts,icm,48,0.5539094900355751
TabulaMuris_Heart_10X,logcounts,ivis,4,0.2817188768832369
TabulaMuris_Heart_10X,logcounts,ivis,32,0.27873422611462834
TabulaMuris_Heart_10X,logcounts,ivis,2,0.29455780886635313
TabulaMuris_Heart_10X,logcounts,ivis,16,0.28983428124144506
TabulaMuris_Heart_10X,logcounts,ivis,96,0.22525551265693133
TabulaMuris_Heart_10X,logcounts,ivis,8,0.3104529063542353
TabulaMuris_Heart_10X,logcounts,ivis,48,0.1971551967823358
TabulaMuris_Heart_FACS,counts,spca,4,0.9672814505658276
TabulaMuris_Heart_FACS,counts,spca,32,0.9987067219859416
TabulaMuris_Heart_FACS,counts,spca,2,0.9473018841748839
TabulaMuris_Heart_FACS,counts,spca,16,0.9976705617956771
TabulaMuris_Heart_FACS,counts,spca,96,0.9993468463245997
TabulaMuris_Heart_FACS,counts,spca,8,0.9927482638158465
TabulaMuris_Heart_FACS,counts,spca,48,0.9990815714106043
TabulaMuris_Heart_FACS,counts,tsvd,4,0.9667413891422448
TabulaMuris_Heart_FACS,counts,tsvd,32,0.9987106627847634
TabulaMuris_Heart_FACS,counts,tsvd,2,0.907850188875261
TabulaMuris_Heart_FACS,counts,tsvd,16,0.9977241968521123
TabulaMuris_Heart_FACS,counts,tsvd,96,0.9993348899254456
TabulaMuris_Heart_FACS,counts,tsvd,8,0.9928078064123455
TabulaMuris_Heart_FACS,counts,tsvd,48,0.9990776615614838
TabulaMuris_Heart_FACS,counts,spca-batch,4,0.5164968795731859
TabulaMuris_Heart_FACS,counts,spca-batch,32,0.8215972473941304
TabulaMuris_Heart_FACS,counts,spca-batch,2,0.7363777519180775
TabulaMuris_Heart_FACS,counts,spca-batch,16,0.8063762685257849
TabulaMuris_Heart_FACS,counts,spca-batch,96,0.765354039924874
TabulaMuris_Heart_FACS,counts,spca-batch,8,0.7434122888330255
TabulaMuris_Heart_FACS,counts,spca-batch,48,0.7985318828712379
TabulaMuris_Heart_FACS,counts,zifa,4,0.29498396666656224
TabulaMuris_Heart_FACS,counts,zifa,2,0.48433684022280954
TabulaMuris_Heart_FACS,counts,zifa,8,0.2259336408923592
TabulaMuris_Heart_FACS,counts,nsnmf,4,0.6898556250104256
TabulaMuris_Heart_FACS,counts,nsnmf,32,0.6708902349603071
TabulaMuris_Heart_FACS,counts,nsnmf,2,0.762865528020282
TabulaMuris_Heart_FACS,counts,nsnmf,16,0.5738111034669995
TabulaMuris_Heart_FACS,counts,nsnmf,96,0.44561601409820806
TabulaMuris_Heart_FACS,counts,nsnmf,8,0.7111160756446423
TabulaMuris_Heart_FACS,counts,nsnmf,48,0.5281100357755719
TabulaMuris_Heart_FACS,counts,vpac,4,0.39772319436044196
