"dataset","count_type","method","dims","rho.euclidean","rho.seuclidean","rho.correlation","rho.cosine"
"TabulaMuris_Colon_FACS","logcounts","vasc",16,0.352952920823609,0.207455044443165,0.124353059851327,0.0963924131333393
"TabulaMuris_Colon_FACS","logcounts","vasc",32,0.353156736632067,0.19791059492682,0.116549479319097,0.077383740338203
"TabulaMuris_Colon_FACS","logcounts","vasc",48,0.48481570182285,0.208328086615582,0.283476092698795,0.243124946545094
"TabulaMuris_Colon_FACS","logcounts","vasc",96,0.51593550376009,0.263358335915045,0.18137641015363,0.153849357919608
"TabulaMuris_Colon_FACS","logcounts","vpac",2,0.845781580191285,0.286127301680125,0.0504071020109011,-0.0672183815124211
"TabulaMuris_Colon_FACS","logcounts","vpac",4,0.375869006299733,0.0998107959025767,0.333339676545066,0.390319873972625
"TabulaMuris_Colon_FACS","logcounts","vpac",8,0.724871772050047,0.0695401699736444,0.211488839109193,0.201496210963545
"TabulaMuris_Colon_FACS","logcounts","vpac",16,0.786346758669613,0.000113877371787328,0.290607370546471,0.255038255431061
"TabulaMuris_Colon_FACS","logcounts","vpac",32,0.830696556306538,0.123605520333691,0.292455272752663,0.250726876648955
"TabulaMuris_Colon_FACS","logcounts","vpac",48,0.839134782293705,0.0435353944145116,0.319843638262334,0.280382178979167
"TabulaMuris_Colon_FACS","logcounts","vpac",96,0.852874265728362,0.0391369542292689,0.326154521387572,0.285072127420344
"TabulaMuris_Colon_FACS","logcounts","zifa",2,0.522910980311102,0.255594285095032,0.368676236092106,0.643327968080513
"TabulaMuris_Colon_FACS","logcounts","zifa",4,0.509699440201928,0.151063222403552,0.405929857640263,0.496612312866794
"TabulaMuris_Colon_FACS","logcounts","zifa",8,0.494463000795063,0.121385079567682,0.429696257536129,0.453610500520059
"TabulaMuris_Colon_FACS","logcounts","zifa",16,0.495513626500958,0.166340383630658,0.48197650809679,0.459699997248734
"TabulaMuris_Fat_FACS","counts","bd",2,0.52809419048858,-0.0506122852202818,0.00293686793999524,-0.159034260928382
"TabulaMuris_Fat_FACS","counts","bd",4,0.561622474204475,-0.184640333858966,0.201541359775249,0.287406393318757
"TabulaMuris_Fat_FACS","counts","bd",8,0.572729083344417,-0.1531979744717,0.32889955384782,0.38446454633684
"TabulaMuris_Fat_FACS","counts","bd",16,0.555495874320651,-0.102017553724133,0.238046584675971,0.329147295007557
"TabulaMuris_Fat_FACS","counts","bd",32,0.591269549147877,-0.0764793130636187,0.201363503227065,0.291139355454614
"TabulaMuris_Fat_FACS","counts","bd",48,0.562393813702808,-0.0210499135296567,0.275063176841973,0.323513591649208
"TabulaMuris_Fat_FACS","counts","bd",96,0.513193762482167,0.05710283195237,0.384556486333107,0.433549087024601
"TabulaMuris_Fat_FACS","counts","fa",2,0.480296684533351,-0.0593147932128597,0.114258003432269,0.209740850332065
"TabulaMuris_Fat_FACS","counts","fa",4,0.747736657990101,-0.054210001082082,0.219196429478219,0.291878879841665
"TabulaMuris_Fat_FACS","counts","fa",8,0.594974109134475,0.0984220750343475,0.297136326529911,0.281433346305324
"TabulaMuris_Fat_FACS","counts","fa",16,0.528550336000591,0.137678917115249,0.260295418865568,0.239846807719509
"TabulaMuris_Fat_FACS","counts","fa",32,0.64526831779356,0.0257149982538763,0.157738993546106,0.161795777593675
"TabulaMuris_Fat_FACS","counts","fa",48,0.543366848093757,0.114888480376941,0.147560019603038,0.142176534012041
"TabulaMuris_Fat_FACS","counts","fa",96,0.499066660500805,0.244859027101063,0.128857976702972,0.128267206557759
"TabulaMuris_Fat_FACS","counts","fica",2,0.952649575152808,-0.0543979963256156,0.0648514282801657,0.37372030049304
"TabulaMuris_Fat_FACS","counts","fica",4,0.820216433480563,-0.174780411031964,0.328629818018782,0.336468809570788
"TabulaMuris_Fat_FACS","counts","fica",8,0.722249842932074,-0.158893478810663,0.272854899226942,0.327957474424628
"TabulaMuris_Fat_FACS","counts","fica",16,0.643594981856798,-0.135507205904603,0.245368959220759,0.246092588085184
"TabulaMuris_Fat_FACS","counts","fica",32,0.546363371466839,-0.0135237296145225,0.173368033451756,0.172203309594135
"TabulaMuris_Fat_FACS","counts","fica",48,0.500363768074932,0.0227475451173118,0.139776542850829,0.138186902915899
"TabulaMuris_Fat_FACS","counts","fica",96,0.36655742980228,0.178997790896224,0.092260337210855,0.0927565376953408
"TabulaMuris_Fat_FACS","counts","grp",2,0.85856201718173,-0.0971016840099543,0.49094809839254,0.746852936941996
"TabulaMuris_Fat_FACS","counts","grp",4,0.924039110726643,-0.0587759550507947,0.855965806265157,0.893210961501961
"TabulaMuris_Fat_FACS","counts","grp",8,0.953159144751969,-0.0450435038286614,0.906329841255443,0.920379824051045
"TabulaMuris_Fat_FACS","counts","grp",16,0.97730274016006,-0.0416811634775204,0.966900709802131,0.970004189630989
"TabulaMuris_Fat_FACS","counts","grp",32,0.987912413648309,-0.0370672047222234,0.981358617275548,0.982863691111164
"TabulaMuris_Fat_FACS","counts","grp",48,0.990987293118273,-0.068860517532552,0.989141729667437,0.989051163181739
"TabulaMuris_Fat_FACS","counts","grp",96,0.996270670498072,-0.0475081990053024,0.994574711686956,0.994584344413318
"TabulaMuris_Fat_FACS","counts","icm",2,0.0156735636291954,-0.0125890111884424,NA,NA
"TabulaMuris_Fat_FACS","counts","icm",4,0.0678751297724062,-0.0346123011441274,NA,NA
"TabulaMuris_Fat_FACS","counts","icm",8,0.216564548415706,-0.0698987327401797,NA,NA
"TabulaMuris_Fat_FACS","counts","icm",16,0.25037664317178,-0.163207329786262,NA,NA
"TabulaMuris_Fat_FACS","counts","icm",32,0.239718120384272,-0.250676213840571,0.00758760330301169,0.0789074676531295
"TabulaMuris_Fat_FACS","counts","icm",48,0.40467556369788,-0.279526006005094,-0.0237647483034922,0.0919179694360637
"TabulaMuris_Fat_FACS","counts","icm",96,0.302164263123688,-0.275752211142884,0.0297164783718126,0.117262066628601
"TabulaMuris_Fat_FACS","counts","ipca",2,0.955178586718503,-0.054397996045024,0.571786830082318,0.419851377200971
"TabulaMuris_Fat_FACS","counts","ipca",4,0.977814962755922,-0.174780410709728,0.554404841488411,0.449441091599362
"TabulaMuris_Fat_FACS","counts","ipca",8,0.990138499076749,-0.158893479019895,0.514229679697727,0.462733734114894
"TabulaMuris_Fat_FACS","counts","ipca",16,0.995207282203682,-0.135507205889411,0.491227048615778,0.467877068353807
"TabulaMuris_Fat_FACS","counts","ipca",32,0.997677705551565,-0.013523729211186,0.482617947553495,0.47015006938262
"TabulaMuris_Fat_FACS","counts","ipca",48,0.998068681286639,0.022747544864959,0.47844476940237,0.470469307634017
"TabulaMuris_Fat_FACS","counts","ipca",96,0.99890278324048,0.178997791859831,0.474648995034529,0.471190376746731
"TabulaMuris_Fat_FACS","counts","isomap",2,0.921160479018128,-0.052987771214621,0.147797702867936,0.369296013013799
"TabulaMuris_Fat_FACS","counts","isomap",4,0.944471446445196,-0.108910077003789,0.447189426406069,0.429907934838732
"TabulaMuris_Fat_FACS","counts","isomap",8,0.953906551515392,0.0290100448120546,0.444847893491053,0.455712074696195
"TabulaMuris_Fat_FACS","counts","isomap",16,0.958426716032235,0.0911029055588776,0.451024549635081,0.460400752359519
"TabulaMuris_Fat_FACS","counts","isomap",32,0.959304072463233,0.145852570739005,0.459809907789969,0.463810653035333
"TabulaMuris_Fat_FACS","counts","isomap",48,0.959370614400197,0.154196677192182,0.462752442530863,0.465469339478471
"TabulaMuris_Fat_FACS","counts","isomap",96,0.958819536263085,0.16416489700219,0.466170206332258,0.467817696244046
"TabulaMuris_Fat_FACS","counts","ivis",2,0.433999690235253,-0.0884637806922466,0.123377360292385,0.194594973577849
"TabulaMuris_Fat_FACS","counts","ivis",4,0.31439577056198,0.0406951537130764,0.368114713710266,0.340641522618735
"TabulaMuris_Fat_FACS","counts","ivis",8,0.293513669996887,-0.0968185635423224,0.278829362258112,0.238651084682104
"TabulaMuris_Fat_FACS","counts","ivis",16,0.252252225347325,-0.0618116074547928,0.347640020535747,0.345522035849086
"TabulaMuris_Fat_FACS","counts","ivis",32,0.388848137663479,-0.121656320707178,0.262094798424169,0.268286681904766
"TabulaMuris_Fat_FACS","counts","ivis",48,0.41246321735733,-0.062372913188308,0.48770388187675,0.495594230577339
"TabulaMuris_Fat_FACS","counts","ivis",96,0.365301759823694,-0.110439051340198,0.417473181763078,0.41008010424625
"TabulaMuris_Fat_FACS","counts","kpca-cos",2,0.593773912267653,-0.111747987790362,0.414765971984911,0.752544475403809
"TabulaMuris_Fat_FACS","counts","kpca-cos",4,0.623937650919436,-0.0718030150949297,0.710674407573104,0.822478532855845
"TabulaMuris_Fat_FACS","counts","kpca-cos",8,0.639596760401554,0.00701067971880035,0.80680224568961,0.845993439966853
"TabulaMuris_Fat_FACS","counts","kpca-cos",16,0.643995391305681,0.0900971515374416,0.844607076354121,0.854585244419526
"TabulaMuris_Fat_FACS","counts","kpca-cos",32,0.63728012720547,0.14009100270139,0.854583146117316,0.85820580466114
"TabulaMuris_Fat_FACS","counts","kpca-cos",48,0.633765201012611,0.183749835210459,0.857379136545218,0.859390212664987
"TabulaMuris_Fat_FACS","counts","kpca-cos",96,0.629561388330706,0.272581452021418,0.860028299860255,0.860995472409945
"TabulaMuris_Fat_FACS","counts","kpca-pol",2,0.838372697069732,-0.147215653118526,-0.0926535298704738,0.0660454647682133
"TabulaMuris_Fat_FACS","counts","kpca-pol",4,0.851422578375239,-0.0873392699288511,0.041008656917359,0.0591340467791804
"TabulaMuris_Fat_FACS","counts","kpca-pol",8,0.856559143717587,-0.163094811076043,0.0457301614142819,0.0510256919090806
"TabulaMuris_Fat_FACS","counts","kpca-pol",16,0.856092890309832,-0.212035026481147,0.0432451711913206,0.0466813461371037
"TabulaMuris_Fat_FACS","counts","kpca-pol",32,0.855481823780867,-0.224208781388314,0.0414891407524758,0.0439519823988952
"TabulaMuris_Fat_FACS","counts","kpca-pol",48,0.854640960023601,-0.223731191993071,0.0395932340940429,0.0415553771478696
"TabulaMuris_Fat_FACS","counts","kpca-pol",96,0.85421491702163,-0.188718514648152,0.0380945434281874,0.0397382007568183
"TabulaMuris_Fat_FACS","counts","kpca-rbf",2,-0.0132265497893908,0.00756777703293817,0.00525702486163051,0.00412351450152651
"TabulaMuris_Fat_FACS","counts","kpca-rbf",4,-0.033876325872799,0.0179092597736761,0.00219853880688105,0.00215141902156779
"TabulaMuris_Fat_FACS","counts","kpca-rbf",8,-0.0255623764256703,0.0141565406793816,0.00551340694151995,0.00446554449003028
"TabulaMuris_Fat_FACS","counts","kpca-rbf",16,-0.012181441724238,0.0152009455405035,-0.000248489776922691,-0.000114752219931396
"TabulaMuris_Fat_FACS","counts","kpca-rbf",32,-0.0131156304334943,0.0188930163364937,-0.000361567306256474,-0.000299518013098206
"TabulaMuris_Fat_FACS","counts","kpca-rbf",48,-0.0136967742029025,0.0206634800113262,-0.000109694247315771,-0.000147477448777814
"TabulaMuris_Fat_FACS","counts","kpca-rbf",96,-0.0161704921339377,0.0199810819238583,7.9142757811312e-05,6.30263522922758e-05
"TabulaMuris_Fat_FACS","counts","kpca-sig",2,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",4,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",8,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",16,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",32,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",48,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","kpca-sig",96,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","lda",2,0.179279016917171,0.0291287838080193,0.147154717603674,0.221457735908133
"TabulaMuris_Fat_FACS","counts","lda",4,0.246701996226004,-0.0727824292177366,0.279023959179715,0.270938446927275
"TabulaMuris_Fat_FACS","counts","lda",8,0.39686853062748,0.127798132786241,0.458553623532889,0.597918956162639
"TabulaMuris_Fat_FACS","counts","lda",16,0.342580948465389,0.281245597654067,0.462997750848572,0.554578779278648
"TabulaMuris_Fat_FACS","counts","lda",32,0.342822048193258,0.431823496388624,0.560875933196789,0.630911958252116
"TabulaMuris_Fat_FACS","counts","lda",48,0.368625167427429,0.504301855737556,0.53748703531266,0.620808533457728
"TabulaMuris_Fat_FACS","counts","lda",96,0.336971622716427,0.526839685616036,0.411092147293155,0.529134761122148
"TabulaMuris_Fat_FACS","counts","lle",2,0.576556708818405,-0.00202801362401794,0.0230848736321572,0.404198355783042
"TabulaMuris_Fat_FACS","counts","lle",4,0.106691868749511,0.0385986958630394,0.0239908957472196,0.0161165967382037
"TabulaMuris_Fat_FACS","counts","lle",8,0.586393925672025,-0.0920389785921681,0.392514279922444,0.2916368324367
"TabulaMuris_Fat_FACS","counts","lle",16,0.335899734639868,0.00715433918693787,0.22336608350948,0.172201541334241
"TabulaMuris_Fat_FACS","counts","lle",32,0.174871963872742,-0.00174981691772629,0.0591059207420902,0.056132198658771
"TabulaMuris_Fat_FACS","counts","lle",48,0.0691133488091493,-0.0400053067934077,0.0678812534487645,0.0817570335300688
"TabulaMuris_Fat_FACS","counts","lle",96,0.146729165543311,-0.132232485771536,0.00562521092139025,0.0177464425687183
"TabulaMuris_Fat_FACS","counts","lsnmf",2,-0.00555755321475987,0.00509449183203018,-0.00115452286961192,0.000212491247501284
"TabulaMuris_Fat_FACS","counts","lsnmf",4,0.00338999693816846,0.00479808700794703,2.59680681646079e-05,-0.00919539106360957
"TabulaMuris_Fat_FACS","counts","lsnmf",8,0.00691543493341193,-0.00355609711201755,1.84770190398208e-05,0.00202867838715883
"TabulaMuris_Fat_FACS","counts","lsnmf",16,0.00767698547302573,-0.00316462764776867,-2.25198387283087e-05,-0.00832190509947866
"TabulaMuris_Fat_FACS","counts","lsnmf",32,0.00323125246139702,-0.000169712531321578,-0.000457355003354828,0.00033297995242201
"TabulaMuris_Fat_FACS","counts","lsnmf",48,0.00934132320468827,-0.00782160866671934,-0.000714133189741906,-0.00632498615438126
"TabulaMuris_Fat_FACS","counts","lsnmf",96,0.000472894898961062,-0.00566259956461706,0.000329589091476712,-0.005157568053524
"TabulaMuris_Fat_FACS","counts","mctsne",2,0.59471644342629,-0.124079693392666,0.120007472235121,0.297000123850971
"TabulaMuris_Fat_FACS","counts","mctsne",4,0.586563471145483,-0.105606558021962,0.248411835943774,0.27626021791985
"TabulaMuris_Fat_FACS","counts","mctsne",8,0.610381466666767,-0.0577080517101763,0.268531935130717,0.289211773389056
"TabulaMuris_Fat_FACS","counts","mctsne",32,NA,NA,NA,NA
"TabulaMuris_Fat_FACS","counts","mctsne",48,0.342309985201499,-0.0228546711927125,0.438865394206517,0.428279609526319
"TabulaMuris_Fat_FACS","counts","mctsne",96,0.379341708207307,-0.0272684576927979,0.501049758129551,0.50109950672323
"TabulaMuris_Fat_FACS","counts","nmf",2,0.953700032130394,-0.0505981107327393,0.561664963890825,0.687662266346065
"TabulaMuris_Fat_FACS","counts","nmf",4,0.912577906168863,-0.169840890390262,0.726654344744983,0.731317292889558
"TabulaMuris_Fat_FACS","counts","nmf",8,0.907015426683743,-0.179959971025573,0.888682059139183,0.885283351199093
"TabulaMuris_Fat_FACS","counts","nmf",16,0.874374345684643,-0.132834431585296,0.9284320555873,0.922798638539351
"TabulaMuris_Fat_FACS","counts","nmf",32,0.861931486395339,-0.0769147994554985,0.943766948404865,0.939240200905157
"TabulaMuris_Fat_FACS","counts","nmf",48,0.871409906088163,-0.0383919530116875,0.955969948913198,0.953199131556725
"TabulaMuris_Fat_FACS","counts","nmf",96,0.858743101451243,0.0899633945055113,0.95768605605849,0.955841593399479
"TabulaMuris_Fat_FACS","counts","nmf2",2,0.947197428654249,-0.0497723697178689,0.581172277138099,0.682577582178253
"TabulaMuris_Fat_FACS","counts","nmf2",4,0.738039577268582,-0.177076938560234,0.618101290376252,0.619893846340183
"TabulaMuris_Fat_FACS","counts","nmf2",8,0.808514968849836,-0.136333720056196,0.541407329157574,0.732860025503488
"TabulaMuris_Fat_FACS","counts","nmf2",16,0.83184996536005,-0.166917283277021,0.694631459306743,0.799782411794833
"TabulaMuris_Fat_FACS","counts","nmf2",32,0.816444021543198,-0.112319588918859,0.64377141356879,0.805907305184127
"TabulaMuris_Fat_FACS","counts","nmf2",48,0.839993642754875,-0.138818043931058,0.731830894437033,0.867114439723777
"TabulaMuris_Fat_FACS","counts","nmf2",96,0.83372638705463,-0.125470506734082,0.723498483517279,0.900074371731206
"TabulaMuris_Fat_FACS","counts","nsnmf",2,0.454912799107368,0.173597561772356,0.423781978457623,0.46004025821033
"TabulaMuris_Fat_FACS","counts","nsnmf",4,0.606058388112598,0.0454939740189074,0.492190196876844,0.554851893621989
"TabulaMuris_Fat_FACS","counts","nsnmf",8,0.539945383488003,0.149364831603654,0.364627011086974,0.665116936734623
"TabulaMuris_Fat_FACS","counts","nsnmf",16,0.53473972264068,0.174706881291064,0.299133073769385,0.646204315072704
"TabulaMuris_Fat_FACS","counts","nsnmf",32,0.562625901158115,0.359239676157554,0.0532910197446838,0.57454730101493
"TabulaMuris_Fat_FACS","counts","nsnmf",48,0.436296035565538,0.387173239447789,0.135307541747249,0.618260639647857
"TabulaMuris_Fat_FACS","counts","nsnmf",96,0.362842503260741,0.401551628752355,0.153497211777727,0.591303536116207
"TabulaMuris_Fat_FACS","counts","pca",2,0.955178586718503,-0.054397996045024,0.571786830082318,0.419851377200971
"TabulaMuris_Fat_FACS","counts","pca",4,0.977814962705079,-0.174780409458466,0.554404842114909,0.449441091606167
"TabulaMuris_Fat_FACS","counts","pca",8,0.990138487653043,-0.158893351366978,0.515300220443731,0.462733714924082
"TabulaMuris_Fat_FACS","counts","pca",16,0.995207264391627,-0.13550798909602,0.493463450313883,0.467877048383037
"TabulaMuris_Fat_FACS","counts","pca",32,0.997677797396278,-0.0136157198548805,0.483020158175197,0.470149660014216
"TabulaMuris_Fat_FACS","counts","pca",48,0.998068639759721,0.0228639064952185,0.478545556405374,0.470468168395225
"TabulaMuris_Fat_FACS","counts","pca",96,0.998899091497835,0.17451904591279,0.474628448734338,0.471178593613862
"TabulaMuris_Fat_FACS","counts","phate",2,0.764157985617267,-0.134636298882937,0.138699082424912,0.189714730311058
"TabulaMuris_Fat_FACS","counts","phate",4,0.790482174796062,-0.0905177506134702,0.308947348489365,0.290124848256667
"TabulaMuris_Fat_FACS","counts","phate",8,0.780284791406264,0.00782408210215617,0.284848988908108,0.271880591224795
"TabulaMuris_Fat_FACS","counts","phate",16,0.784751524859869,0.0732238512355114,0.27591132345982,0.270017047509513
