dataset,count,method,dimensions,rho.correlation
TabulaMuris_Pancreas_FACS,logcounts,isomap,8,0.4839035164901738
TabulaMuris_Pancreas_FACS,logcounts,isomap,16,0.48924204323638343
TabulaMuris_Pancreas_FACS,logcounts,tsvd,96,0.9705721812360592
TabulaMuris_Pancreas_FACS,logcounts,tsvd,48,0.9642368213372928
TabulaMuris_Pancreas_FACS,logcounts,tsvd,32,0.9599582672778331
TabulaMuris_Pancreas_FACS,logcounts,tsvd,2,0.6016416168450777
TabulaMuris_Pancreas_FACS,logcounts,tsvd,4,0.889272194108303
TabulaMuris_Pancreas_FACS,logcounts,tsvd,8,0.9356558560542471
TabulaMuris_Pancreas_FACS,logcounts,tsvd,16,0.9528595088023779
TabulaMuris_Pancreas_FACS,logcounts,vpac,96,0.7370625929139818
TabulaMuris_Pancreas_FACS,logcounts,vpac,48,0.734498877586642
TabulaMuris_Pancreas_FACS,logcounts,vpac,32,0.7355683283592305
TabulaMuris_Pancreas_FACS,logcounts,vpac,2,0.0262821830038619
TabulaMuris_Pancreas_FACS,logcounts,vpac,4,0.6861435630070551
TabulaMuris_Pancreas_FACS,logcounts,vpac,8,0.7291937421137492
TabulaMuris_Pancreas_FACS,logcounts,vpac,16,0.6871819071078314
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,96,0.8469349593160999
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,48,0.8564684385683148
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,32,0.8548787456052748
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,2,0.7451085771040741
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,4,0.7424611716744939
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,8,0.8180394819533561
TabulaMuris_Pancreas_FACS,logcounts,kpca-rbf,16,0.8469117286967078
TabulaMuris_Pancreas_FACS,logcounts,mctsne,96,nan
TabulaMuris_Pancreas_FACS,logcounts,mctsne,48,nan
TabulaMuris_Pancreas_FACS,logcounts,mctsne,32,nan
TabulaMuris_Pancreas_FACS,logcounts,mctsne,2,0.463054997895927
TabulaMuris_Pancreas_FACS,logcounts,mctsne,4,0.4842622648406328
TabulaMuris_Pancreas_FACS,logcounts,mctsne,8,0.5428973801342254
TabulaMuris_Pancreas_FACS,logcounts,nmf,96,0.39525746683509994
TabulaMuris_Pancreas_FACS,logcounts,nmf,48,0.44043179746406796
TabulaMuris_Pancreas_FACS,logcounts,nmf,32,0.4988770437229152
TabulaMuris_Pancreas_FACS,logcounts,nmf,2,0.5425421347161108
TabulaMuris_Pancreas_FACS,logcounts,nmf,4,0.5681604960995458
TabulaMuris_Pancreas_FACS,logcounts,nmf,8,0.6058125268600083
TabulaMuris_Pancreas_FACS,logcounts,nmf,16,0.5581542051705224
TabulaMuris_Pancreas_FACS,logcounts,srp,96,0.9350053703738183
TabulaMuris_Pancreas_FACS,logcounts,srp,48,0.8436681717301469
TabulaMuris_Pancreas_FACS,logcounts,srp,32,0.7952599498240975
TabulaMuris_Pancreas_FACS,logcounts,srp,2,nan
TabulaMuris_Pancreas_FACS,logcounts,srp,4,nan
TabulaMuris_Pancreas_FACS,logcounts,srp,8,0.5131443844655653
TabulaMuris_Pancreas_FACS,logcounts,srp,16,0.4245871684314027
TabulaMuris_Pancreas_FACS,logcounts,snmf,48,0.4660507586196462
TabulaMuris_Pancreas_FACS,logcounts,snmf,32,0.3937671351064562
TabulaMuris_Pancreas_FACS,logcounts,snmf,2,0.5407355983661076
TabulaMuris_Pancreas_FACS,logcounts,snmf,4,0.5146187610198307
TabulaMuris_Pancreas_FACS,logcounts,snmf,8,0.6501707025984855
TabulaMuris_Pancreas_FACS,logcounts,snmf,16,0.5125975240594407
TabulaMuris_Pancreas_FACS,logcounts,psmf,96,0.8567528212935285
TabulaMuris_Pancreas_FACS,logcounts,psmf,48,0.8137611714262826
TabulaMuris_Pancreas_FACS,logcounts,psmf,32,0.8259066013336438
TabulaMuris_Pancreas_FACS,logcounts,psmf,2,0.5455335496733882
TabulaMuris_Pancreas_FACS,logcounts,psmf,4,0.5982970450774282
TabulaMuris_Pancreas_FACS,logcounts,psmf,8,0.6448997743010633
TabulaMuris_Pancreas_FACS,logcounts,psmf,16,0.6648479171057836
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,96,0.5304475736539949
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,48,0.5444624884138962
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,32,0.5502669690116018
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,2,0.45124422705928663
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,4,0.5224266526225436
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,8,0.562478748592015
TabulaMuris_Pancreas_FACS,logcounts,kpca-pol,16,0.5588427838767669
TabulaMuris_Pancreas_FACS,logcounts,ivis,96,0.47413098165362233
TabulaMuris_Pancreas_FACS,logcounts,ivis,48,0.5291709382525033
TabulaMuris_Pancreas_FACS,logcounts,ivis,32,0.6968759193489885
TabulaMuris_Pancreas_FACS,logcounts,ivis,2,0.6659000908552011
TabulaMuris_Pancreas_FACS,logcounts,ivis,4,0.6586703276635072
TabulaMuris_Pancreas_FACS,logcounts,ivis,8,0.5693044980913793
TabulaMuris_Pancreas_FACS,logcounts,ivis,16,0.5433300780370993
TabulaMuris_Pancreas_FACS,logcounts,spectral,96,0.128558117720045
TabulaMuris_Pancreas_FACS,logcounts,spectral,48,0.17319374869932613
TabulaMuris_Pancreas_FACS,logcounts,spectral,32,0.20836530097536865
TabulaMuris_Pancreas_FACS,logcounts,spectral,2,0.05500200322228022
TabulaMuris_Pancreas_FACS,logcounts,spectral,4,0.4261019828211663
TabulaMuris_Pancreas_FACS,logcounts,spectral,8,0.363560999221406
TabulaMuris_Pancreas_FACS,logcounts,spectral,16,0.27396336238419383
TabulaMuris_Pancreas_FACS,logcounts,nmf2,96,0.26596267993236056
TabulaMuris_Pancreas_FACS,logcounts,nmf2,48,0.3480398847613954
TabulaMuris_Pancreas_FACS,logcounts,nmf2,32,0.35275985967511503
TabulaMuris_Pancreas_FACS,logcounts,nmf2,2,0.34698001015594826
TabulaMuris_Pancreas_FACS,logcounts,nmf2,4,0.3144557954432222
TabulaMuris_Pancreas_FACS,logcounts,nmf2,8,0.4151731649071162
TabulaMuris_Pancreas_FACS,logcounts,nmf2,16,0.389670832645986
TabulaMuris_Pancreas_FACS,logcounts,icm,96,0.3574205814490033
TabulaMuris_Pancreas_FACS,logcounts,icm,48,0.46636183713954577
TabulaMuris_Pancreas_FACS,logcounts,icm,32,0.44768790042380224
TabulaMuris_Pancreas_FACS,logcounts,icm,2,0.5425434174945112
TabulaMuris_Pancreas_FACS,logcounts,icm,4,0.5737305823561257
TabulaMuris_Pancreas_FACS,logcounts,icm,8,0.6170668937066456
TabulaMuris_Pancreas_FACS,logcounts,icm,16,0.658359772523737
TabulaMuris_Pancreas_FACS,logcounts,pca,96,0.7462266161034693
TabulaMuris_Pancreas_FACS,logcounts,pca,48,0.7518749391880113
TabulaMuris_Pancreas_FACS,logcounts,pca,32,0.7543176573163065
TabulaMuris_Pancreas_FACS,logcounts,pca,2,0.5247999391731996
TabulaMuris_Pancreas_FACS,logcounts,pca,4,0.7011544220346586
TabulaMuris_Pancreas_FACS,logcounts,pca,8,0.7462559531868503
TabulaMuris_Pancreas_FACS,logcounts,pca,16,0.7539361344450908
TabulaMuris_Pancreas_FACS,logcounts,saucie,96,-0.0052874808986087965
TabulaMuris_Pancreas_FACS,logcounts,saucie,48,0.004991110995070088
TabulaMuris_Pancreas_FACS,logcounts,saucie,32,0.0033328635384421487
TabulaMuris_Pancreas_FACS,logcounts,saucie,2,0.01437662349237655
TabulaMuris_Pancreas_FACS,logcounts,saucie,4,-0.0031703100697800268
TabulaMuris_Pancreas_FACS,logcounts,saucie,8,-0.0001806997905588488
TabulaMuris_Pancreas_FACS,logcounts,saucie,16,1.1033005586469056e-05
TabulaMuris_Pancreas_FACS,logcounts,spca,96,0.7304096499470955
TabulaMuris_Pancreas_FACS,logcounts,spca,48,0.738541895113637
TabulaMuris_Pancreas_FACS,logcounts,spca,32,0.728343523744407
TabulaMuris_Pancreas_FACS,logcounts,spca,2,0.5253567971248702
TabulaMuris_Pancreas_FACS,logcounts,spca,4,0.718537843549945
TabulaMuris_Pancreas_FACS,logcounts,spca,8,0.7091329539177967
TabulaMuris_Pancreas_FACS,logcounts,spca,16,0.6633644585532446
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,96,0.6395661718266
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,48,0.7178984669591143
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,32,0.7309326332592527
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,2,0.5467504235707418
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,4,0.7416919767277625
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,8,0.7222995256053332
TabulaMuris_Pancreas_FACS,logcounts,spca-batch,16,0.7008380786739508
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,96,0.38940256386384536
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,48,0.5074114319576633
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,32,0.49379368130959717
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,2,0.03826716706124921
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,4,0.34164807814985304
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,8,0.35877873192273285
TabulaMuris_Pancreas_FACS,logcounts,nsnmf,16,0.46555317933243484
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,96,-0.0005368563412714235
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,48,0.010212032922278689
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,32,0.2779786590619675
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,2,0.04657667784849916
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,4,0.4469957920862708
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,8,0.0741120757545827
TabulaMuris_Pancreas_FACS,logcounts,lsnmf,16,0.2630461071339011
TabulaMuris_Pancreas_FACS,logcounts,bd,96,0.07682938424542655
TabulaMuris_Pancreas_FACS,logcounts,bd,48,0.41291966331682994
TabulaMuris_Pancreas_FACS,logcounts,bd,32,0.4635726372313254
TabulaMuris_Pancreas_FACS,logcounts,bd,2,0.5416674120608671
TabulaMuris_Pancreas_FACS,logcounts,bd,4,0.48290614740332527
TabulaMuris_Pancreas_FACS,logcounts,bd,8,0.7284642097487865
TabulaMuris_Pancreas_FACS,logcounts,bd,16,0.46920586536382053
TabulaMuris_Pancreas_FACS,logcounts,fa,96,0.3486566637173876
TabulaMuris_Pancreas_FACS,logcounts,fa,48,0.36238607117275545
TabulaMuris_Pancreas_FACS,logcounts,fa,32,0.3660890282224374
TabulaMuris_Pancreas_FACS,logcounts,fa,2,0.5307440242536242
TabulaMuris_Pancreas_FACS,logcounts,fa,4,0.4744773999398038
TabulaMuris_Pancreas_FACS,logcounts,fa,8,0.46017553667570105
TabulaMuris_Pancreas_FACS,logcounts,fa,16,0.4227862807631755
TabulaMuris_Skin_FACS,counts,zifa,2,0.11313902157527267
TabulaMuris_Skin_FACS,counts,zifa,4,0.24594182949312596
TabulaMuris_Skin_FACS,counts,zifa,8,0.2394522823800163
TabulaMuris_Skin_FACS,counts,zifa,16,0.23751495741488357
TabulaMuris_Skin_FACS,counts,vasc,96,nan
TabulaMuris_Skin_FACS,counts,vasc,48,nan
TabulaMuris_Skin_FACS,counts,vasc,32,nan
TabulaMuris_Skin_FACS,counts,vasc,2,0.07579920794597692
TabulaMuris_Skin_FACS,counts,vasc,4,0.03927026538145764
TabulaMuris_Skin_FACS,counts,vasc,8,0.0912136554392491
TabulaMuris_Skin_FACS,counts,vasc,16,0.08145199229030912
TabulaMuris_Skin_FACS,counts,lle,96,0.010117472148017075
TabulaMuris_Skin_FACS,counts,lle,48,0.2626976670753017
TabulaMuris_Skin_FACS,counts,lle,32,0.028061841514482263
TabulaMuris_Skin_FACS,counts,lle,2,0.008641670875365574
TabulaMuris_Skin_FACS,counts,lle,4,0.3113721207172633
TabulaMuris_Skin_FACS,counts,lle,8,0.21667374501931955
TabulaMuris_Skin_FACS,counts,lle,16,0.04284483988573243
TabulaMuris_Skin_FACS,counts,kpca-cos,96,0.8999887558807141
TabulaMuris_Skin_FACS,counts,kpca-cos,48,0.8935673151220236
TabulaMuris_Skin_FACS,counts,kpca-cos,32,0.8896035956381431
TabulaMuris_Skin_FACS,counts,kpca-cos,2,0.5266450825531849
TabulaMuris_Skin_FACS,counts,kpca-cos,4,0.7827042909075239
TabulaMuris_Skin_FACS,counts,kpca-cos,8,0.8471491509877074
TabulaMuris_Skin_FACS,counts,kpca-cos,16,0.8799146733165102
TabulaMuris_Skin_FACS,counts,grp,96,0.9910452040139142
TabulaMuris_Skin_FACS,counts,grp,48,0.9875652066076912
TabulaMuris_Skin_FACS,counts,grp,32,0.9749181052407164
TabulaMuris_Skin_FACS,counts,grp,2,0.019634705579254636
TabulaMuris_Skin_FACS,counts,grp,4,0.6652690678976602
TabulaMuris_Skin_FACS,counts,grp,8,0.9273904759346608
TabulaMuris_Skin_FACS,counts,grp,16,0.9617391990418551
TabulaMuris_Skin_FACS,counts,pmf,96,0.3405917683882727
TabulaMuris_Skin_FACS,counts,pmf,48,0.3370947736696552
TabulaMuris_Skin_FACS,counts,pmf,32,0.33099547489043324
TabulaMuris_Skin_FACS,counts,pmf,2,0.30382987638641745
TabulaMuris_Skin_FACS,counts,pmf,4,0.265041864820436
TabulaMuris_Skin_FACS,counts,pmf,8,0.3542586572055586
TabulaMuris_Skin_FACS,counts,pmf,16,0.2848877140939695
TabulaMuris_Skin_FACS,counts,ipca,96,0.33915189458500494
TabulaMuris_Skin_FACS,counts,ipca,48,0.33915244899684577
TabulaMuris_Skin_FACS,counts,ipca,32,0.3399255651398999
TabulaMuris_Skin_FACS,counts,ipca,2,0.20494984226635168
TabulaMuris_Skin_FACS,counts,ipca,4,0.32842231743937544
TabulaMuris_Skin_FACS,counts,ipca,8,0.3435971334469017
TabulaMuris_Skin_FACS,counts,ipca,16,0.34115345781908296
TabulaMuris_Skin_FACS,counts,lda,96,0.6125070332204187
TabulaMuris_Skin_FACS,counts,lda,48,0.7742666361231543
TabulaMuris_Skin_FACS,counts,lda,32,0.5570199269608499
TabulaMuris_Skin_FACS,counts,lda,2,0.5446817383695448
TabulaMuris_Skin_FACS,counts,lda,4,0.35975672518743707
TabulaMuris_Skin_FACS,counts,lda,8,0.5219201580924206
TabulaMuris_Skin_FACS,counts,lda,16,0.6420268107966475
TabulaMuris_Skin_FACS,counts,kpca-sig,96,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,48,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,32,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,2,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,4,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,8,nan
TabulaMuris_Skin_FACS,counts,kpca-sig,16,nan
TabulaMuris_Skin_FACS,counts,umap,96,0.5078618748937542
TabulaMuris_Skin_FACS,counts,umap,48,0.5526729778932202
TabulaMuris_Skin_FACS,counts,umap,32,0.5107354022226893
TabulaMuris_Skin_FACS,counts,umap,2,0.5403254176983587
TabulaMuris_Skin_FACS,counts,umap,4,0.5041995599476433
TabulaMuris_Skin_FACS,counts,umap,8,0.5441718377067118
TabulaMuris_Skin_FACS,counts,umap,16,0.5161104840197692
TabulaMuris_Skin_FACS,counts,phate,96,0.3297191134814765
TabulaMuris_Skin_FACS,counts,phate,48,0.3386538184099934
TabulaMuris_Skin_FACS,counts,phate,32,0.33081771661224774
TabulaMuris_Skin_FACS,counts,phate,2,0.3144667229003093
TabulaMuris_Skin_FACS,counts,phate,4,0.3515375744186868
TabulaMuris_Skin_FACS,counts,phate,8,0.321106597554825
TabulaMuris_Skin_FACS,counts,phate,16,0.3350485668542155
TabulaMuris_Skin_FACS,counts,fica,96,0.15014189654476337
TabulaMuris_Skin_FACS,counts,fica,48,0.18601918614165822
TabulaMuris_Skin_FACS,counts,fica,32,0.18959948315684955
TabulaMuris_Skin_FACS,counts,fica,2,0.09427960580480634
TabulaMuris_Skin_FACS,counts,fica,4,0.1956433145355772
TabulaMuris_Skin_FACS,counts,fica,8,0.3055358071305283
TabulaMuris_Skin_FACS,counts,fica,16,0.2503618273794979
TabulaMuris_Skin_FACS,counts,isomap,96,0.3773802260531517
TabulaMuris_Skin_FACS,counts,isomap,48,0.37709118434915184
TabulaMuris_Skin_FACS,counts,isomap,32,0.37616317641005914
TabulaMuris_Skin_FACS,counts,isomap,2,0.04022263025370099
TabulaMuris_Skin_FACS,counts,isomap,4,0.43649047071143643
TabulaMuris_Skin_FACS,counts,isomap,8,0.3384694859514336
TabulaMuris_Skin_FACS,counts,isomap,16,0.37363412696033016
TabulaMuris_Skin_FACS,counts,tsvd,96,0.9964939954748652
TabulaMuris_Skin_FACS,counts,tsvd,48,0.9897255693542525
TabulaMuris_Skin_FACS,counts,tsvd,32,0.9835491931580211
TabulaMuris_Skin_FACS,counts,tsvd,2,0.4347623812329571
TabulaMuris_Skin_FACS,counts,tsvd,4,0.8608184582121298
TabulaMuris_Skin_FACS,counts,tsvd,8,0.9260230735305778
TabulaMuris_Skin_FACS,counts,tsvd,16,0.9654206292859892
TabulaMuris_Skin_FACS,counts,vpac,96,0.11195967587735949
TabulaMuris_Skin_FACS,counts,vpac,48,0.11083298296193816
TabulaMuris_Skin_FACS,counts,vpac,32,0.10089008451065837
TabulaMuris_Skin_FACS,counts,vpac,2,0.04235966131986841
TabulaMuris_Skin_FACS,counts,vpac,4,0.5632426806826246
TabulaMuris_Skin_FACS,counts,vpac,8,0.07220885974880663
TabulaMuris_Skin_FACS,counts,vpac,16,0.06862249864568759
TabulaMuris_Skin_FACS,counts,kpca-rbf,96,0.006056532208561247
TabulaMuris_Skin_FACS,counts,kpca-rbf,48,0.004687766505520852
TabulaMuris_Skin_FACS,counts,kpca-rbf,32,0.0029035446991364402
TabulaMuris_Skin_FACS,counts,kpca-rbf,2,0.008662226580447267
TabulaMuris_Skin_FACS,counts,kpca-rbf,4,0.01511869947007569
TabulaMuris_Skin_FACS,counts,kpca-rbf,8,0.03761808010192027
TabulaMuris_Skin_FACS,counts,kpca-rbf,16,0.0012848518155613381
TabulaMuris_Skin_FACS,counts,mctsne,96,0.17820024290246167
TabulaMuris_Skin_FACS,counts,mctsne,48,0.5044604672570058
TabulaMuris_Skin_FACS,counts,mctsne,32,nan
TabulaMuris_Skin_FACS,counts,mctsne,2,0.08237870695657142
TabulaMuris_Skin_FACS,counts,mctsne,4,0.3475050709048717
TabulaMuris_Skin_FACS,counts,mctsne,8,0.3159552045876301
TabulaMuris_Skin_FACS,counts,nmf,96,0.953902022207658
TabulaMuris_Skin_FACS,counts,nmf,48,0.9558782201562998
TabulaMuris_Skin_FACS,counts,nmf,32,0.9625604737473048
TabulaMuris_Skin_FACS,counts,nmf,2,0.6661897228834522
TabulaMuris_Skin_FACS,counts,nmf,4,0.8522054986050099
TabulaMuris_Skin_FACS,counts,nmf,8,0.9171594897879335
TabulaMuris_Skin_FACS,counts,nmf,16,0.9471914978386227
TabulaMuris_Skin_FACS,counts,srp,96,0.2860223603245183
TabulaMuris_Skin_FACS,counts,srp,48,0.9342577534356817
TabulaMuris_Skin_FACS,counts,srp,32,0.14279378712809715
TabulaMuris_Skin_FACS,counts,srp,2,nan
TabulaMuris_Skin_FACS,counts,srp,4,nan
TabulaMuris_Skin_FACS,counts,srp,8,0.07572770280929872
TabulaMuris_Skin_FACS,counts,srp,16,nan
TabulaMuris_Skin_FACS,counts,snmf,48,0.8933907653917253
TabulaMuris_Skin_FACS,counts,snmf,32,0.21389493516698777
TabulaMuris_Skin_FACS,counts,snmf,2,0.6389558138034952
TabulaMuris_Skin_FACS,counts,snmf,4,0.6959099694146366
TabulaMuris_Skin_FACS,counts,snmf,8,0.4282407750980537
TabulaMuris_Skin_FACS,counts,snmf,16,0.8463741089489482
TabulaMuris_Skin_FACS,counts,psmf,96,0.23893314293155796
TabulaMuris_Skin_FACS,counts,psmf,48,0.14921935360771305
TabulaMuris_Skin_FACS,counts,psmf,32,0.1711816874980852
TabulaMuris_Skin_FACS,counts,psmf,2,-0.07267693927216182
TabulaMuris_Skin_FACS,counts,psmf,4,0.1281442388410708
TabulaMuris_Skin_FACS,counts,psmf,8,0.13436001055869584
TabulaMuris_Skin_FACS,counts,psmf,16,0.20987503274124922
TabulaMuris_Skin_FACS,counts,kpca-pol,96,-0.1407652971190994
TabulaMuris_Skin_FACS,counts,kpca-pol,48,-0.1402192527840135
TabulaMuris_Skin_FACS,counts,kpca-pol,32,-0.13950715770492764
TabulaMuris_Skin_FACS,counts,kpca-pol,2,-0.09607251472329967
TabulaMuris_Skin_FACS,counts,kpca-pol,4,-0.09062773110049072
TabulaMuris_Skin_FACS,counts,kpca-pol,8,-0.13409815900449448
TabulaMuris_Skin_FACS,counts,kpca-pol,16,-0.1342529554599818
TabulaMuris_Skin_FACS,counts,ivis,96,0.652865472260705
TabulaMuris_Skin_FACS,counts,ivis,48,0.4201832341855033
TabulaMuris_Skin_FACS,counts,ivis,32,0.568111264066777
TabulaMuris_Skin_FACS,counts,ivis,2,nan
TabulaMuris_Skin_FACS,counts,ivis,4,0.5769557921877314
TabulaMuris_Skin_FACS,counts,ivis,8,0.12894067211242716
TabulaMuris_Skin_FACS,counts,ivis,16,0.43589177278581126
TabulaMuris_Skin_FACS,counts,spectral,96,0.07569663398014702
TabulaMuris_Skin_FACS,counts,spectral,48,0.07369076415313885
TabulaMuris_Skin_FACS,counts,spectral,32,0.08556870978092927
TabulaMuris_Skin_FACS,counts,spectral,2,-0.0003667742486488537
TabulaMuris_Skin_FACS,counts,spectral,4,0.12794020095359568
TabulaMuris_Skin_FACS,counts,spectral,8,0.1441308480089992
TabulaMuris_Skin_FACS,counts,spectral,16,0.11298227744002425
TabulaMuris_Skin_FACS,counts,nmf2,96,0.11594560638052515
TabulaMuris_Skin_FACS,counts,nmf2,48,0.137267919901649
TabulaMuris_Skin_FACS,counts,nmf2,32,0.2595174595684097
TabulaMuris_Skin_FACS,counts,nmf2,2,0.03700039535054673
TabulaMuris_Skin_FACS,counts,nmf2,4,0.10274829376922338
TabulaMuris_Skin_FACS,counts,nmf2,8,0.35010329464067375
TabulaMuris_Skin_FACS,counts,nmf2,16,0.13997663726049547
TabulaMuris_Skin_FACS,counts,icm,96,-0.03375961083400459
TabulaMuris_Skin_FACS,counts,icm,48,-0.09858728540491891
TabulaMuris_Skin_FACS,counts,icm,32,-0.06268413153566299
TabulaMuris_Skin_FACS,counts,icm,2,nan
TabulaMuris_Skin_FACS,counts,icm,4,nan
TabulaMuris_Skin_FACS,counts,icm,8,nan
TabulaMuris_Skin_FACS,counts,icm,16,nan
TabulaMuris_Skin_FACS,counts,pca,96,0.3393661948130409
TabulaMuris_Skin_FACS,counts,pca,48,0.3394949272832675
TabulaMuris_Skin_FACS,counts,pca,32,0.3403355992397432
TabulaMuris_Skin_FACS,counts,pca,2,0.20494984226635168
TabulaMuris_Skin_FACS,counts,pca,4,0.32778845970543896
TabulaMuris_Skin_FACS,counts,pca,8,0.3422936400487571
TabulaMuris_Skin_FACS,counts,pca,16,0.3415227576546064
TabulaMuris_Skin_FACS,counts,saucie,96,0.01002869150679829
TabulaMuris_Skin_FACS,counts,saucie,48,0.010237198393194123
TabulaMuris_Skin_FACS,counts,saucie,32,-0.01955362936701959
TabulaMuris_Skin_FACS,counts,saucie,2,0.0020298566916886183
TabulaMuris_Skin_FACS,counts,saucie,4,0.0067023671569058415
TabulaMuris_Skin_FACS,counts,saucie,8,-0.0026497842483079966
TabulaMuris_Skin_FACS,counts,saucie,16,0.0022270589208249316
TabulaMuris_Skin_FACS,counts,spca,96,0.3388059997858256
TabulaMuris_Skin_FACS,counts,spca,48,0.3377272471258554
TabulaMuris_Skin_FACS,counts,spca,32,0.3376082863863066
TabulaMuris_Skin_FACS,counts,spca,2,0.20227543660791816
TabulaMuris_Skin_FACS,counts,spca,4,0.3284222194771141
TabulaMuris_Skin_FACS,counts,spca,8,0.33726725011273617
TabulaMuris_Skin_FACS,counts,spca,16,0.3373068046794232
TabulaMuris_Skin_FACS,counts,spca-batch,96,0.4154875477778764
TabulaMuris_Skin_FACS,counts,spca-batch,48,0.3489098693009158
TabulaMuris_Skin_FACS,counts,spca-batch,32,0.33169929268050874
TabulaMuris_Skin_FACS,counts,spca-batch,2,0.17723389148245752
TabulaMuris_Skin_FACS,counts,spca-batch,4,0.34245612359431926
TabulaMuris_Skin_FACS,counts,spca-batch,8,0.398099836457482
TabulaMuris_Skin_FACS,counts,spca-batch,16,0.30992111038338943
TabulaMuris_Skin_FACS,counts,nsnmf,96,0.3399428614790154
TabulaMuris_Skin_FACS,counts,nsnmf,48,0.4219225446570451
TabulaMuris_Skin_FACS,counts,nsnmf,32,0.36386153158776136
TabulaMuris_Skin_FACS,counts,nsnmf,2,0.21474598345218082
TabulaMuris_Skin_FACS,counts,nsnmf,4,0.39416611839856763
TabulaMuris_Skin_FACS,counts,nsnmf,8,0.3639727303773533
TabulaMuris_Skin_FACS,counts,nsnmf,16,0.45058135672966526
TabulaMuris_Skin_FACS,counts,lsnmf,96,-8.292870743807332e-05
TabulaMuris_Skin_FACS,counts,lsnmf,48,0.0007767744037795482
TabulaMuris_Skin_FACS,counts,lsnmf,32,0.00045690635461765087
TabulaMuris_Skin_FACS,counts,lsnmf,2,-0.0014573401345558696
TabulaMuris_Skin_FACS,counts,lsnmf,4,-0.00022095722058918947
TabulaMuris_Skin_FACS,counts,lsnmf,8,0.00037869521646171804
TabulaMuris_Skin_FACS,counts,lsnmf,16,0.0001333942659224869
TabulaMuris_Skin_FACS,counts,bd,96,0.21151105433870934
TabulaMuris_Skin_FACS,counts,bd,48,0.2887878185525208
TabulaMuris_Skin_FACS,counts,bd,32,0.28718677349349214
TabulaMuris_Skin_FACS,counts,bd,2,0.004334950530586926
TabulaMuris_Skin_FACS,counts,bd,4,0.21737032879472903
TabulaMuris_Skin_FACS,counts,bd,8,0.2871191798623343
