dataset,count_type,method,dims,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
TabulaMuris_Mammary_10X,logcounts,vasc,16,0.37689853,0.38995256936989986,0.5081463023487051,0.5112941,741.7649437767618,1.4270747873964307
TabulaMuris_Mammary_10X,logcounts,vasc,2,0.48594615,0.4838072124875737,-0.6915116867753558,0.4714612,2332.6439064074193,0.7978986585838506
TabulaMuris_Mammary_10X,logcounts,tsvd,48,0.24159646,0.02054743561208408,0.41859790145683134,0.42010593,959.9006831929809,1.5380907911375399
TabulaMuris_Mammary_10X,logcounts,vasc,4,0.45039245,0.4480099926071421,0.39592821031977565,0.53056717,1338.2565563925064,0.9659374140097367
TabulaMuris_Mammary_10X,logcounts,vasc,8,0.40376756,0.4035711693170804,0.5242569080206312,0.53555185,842.0851368173398,1.202586788036807
TabulaMuris_Mammary_10X,logcounts,vasc,32,0.35570568,0.36851749334447376,0.4347235873810887,0.43794066,736.1454339892932,1.3749033254494392
TabulaMuris_Mammary_10X,logcounts,tsvd,96,0.18683003,-0.007681614548210989,0.3386163392491577,0.33913067,751.0422235263756,1.786395566157106
TabulaMuris_Mammary_10X,logcounts,vpac,16,0.5249978,0.40123417365355574,0.6011289773151315,0.58862823,2054.0830916398727,0.9369705573212929
TabulaMuris_Mammary_10X,logcounts,vpac,2,-0.023699177,-0.02330648315172033,-0.0653159786706631,-0.22638148,2348.061429072039,7.580284376280614
TabulaMuris_Mammary_10X,logcounts,vasc,48,0.3453063,0.3635538826635828,0.4967848059473274,0.4997443,745.7816176390087,1.4352460190004754
TabulaMuris_Mammary_FACS,counts,snmf,16,0.102608636,0.21205385914918518,0.3646705451124624,0.35305703,315.9810883903654,1.8302746224798025
TabulaMuris_Mammary_10X,logcounts,vpac,4,-0.5132403,-0.5139664280574798,-0.512527636200207,-0.51204675,1615.2075571696914,3.293644367064215
TabulaMuris_Mammary_FACS,counts,snmf,2,-0.03977465,-0.04206276635513521,-0.2906843914879007,-0.22578144,201.98730542508105,45.75681769049688
TabulaMuris_Mammary_10X,logcounts,vasc,96,0.41156214,0.40900242757427396,0.526209570305237,0.5272205,884.9165487070185,1.3154024829410351
TabulaMuris_Mammary_10X,logcounts,vpac,8,0.45157173,0.5225224053329836,0.3549291677379974,0.33038387,2779.1383806793906,0.8416220295175931
TabulaMuris_Mammary_10X,logcounts,vpac,32,0.4577442,0.24040005805215212,0.5645693352793009,0.55562377,1549.5976546154552,1.123325202298328
TabulaMuris_Mammary_10X,logcounts,vpac,48,0.38493052,0.07604738043564502,0.5069568386355107,0.5000134,1351.7153511216725,1.2461888396399772
TabulaMuris_Mammary_FACS,counts,snmf,32,-0.017062126,0.0,0.2618772866240937,0.26178348,189.95945945408315,2.217683171273465
TabulaMuris_Mammary_FACS,counts,snmf,4,0.11710357,0.11985115441468983,0.2073350304395083,0.19025591,446.78510059750886,2.0662956780681125
TabulaMuris_Mammary_FACS,counts,snmf,48,0.103038356,0.0,0.15152698734510062,0.15370917,253.44303948025745,3.165115814907322
TabulaMuris_Mammary_FACS,counts,snmf,8,0.1432062,0.13140082259253413,0.3771799771767209,0.33409482,381.71410482961494,1.405878731935373
TabulaMuris_Mammary_FACS,counts,spca,48,0.074255556,0.05471995594933916,0.14829383070827437,0.14518763,224.9793307647353,2.924563553663062
TabulaMuris_Mammary_10X,logcounts,vpac,96,0.32998413,-0.0012598121189447953,0.46858142060642943,0.465564,1182.0244593693453,1.3572343403034546
TabulaMuris_Mammary_FACS,counts,spca-batch,16,0.11403629,0.11821738462447808,0.17212602156595447,0.16815227,233.3553976268286,2.461829565510389
TabulaMuris_Mammary_FACS,counts,spca,96,0.074830204,0.02732539741463712,0.1441873926193921,0.14276335,222.35057411576938,2.947577100209842
TabulaMuris_Mammary_FACS,counts,spca-batch,2,0.055019103,0.03844241539757445,-0.10866730539623219,0.09449986,466.65269148154374,3.3959573544605903
TabulaMuris_Mammary_FACS,counts,spca-batch,4,0.0968382,0.1854442121782208,0.03327640313974506,0.06380936,202.27072558749228,6.910958222257645
TabulaMuris_Mammary_FACS,counts,spca-batch,32,0.10544503,0.11637188431675688,0.05429931838563896,0.05535519,159.67128046801713,2.405072102517133
TabulaMuris_Mammary_FACS,counts,spca-batch,8,0.03612932,0.08638473824795069,-0.01643594058751053,-0.007847949,102.13183730401522,4.030707694833227
TabulaMuris_Mammary_FACS,counts,spca-batch,48,0.03846477,0.04245681296328862,0.0264925301760507,0.025567207,74.53590132592316,3.6947053706408886
TabulaMuris_Mammary_FACS,counts,srp,16,-0.023165472,-0.0017757555180098145,0.08787132786853925,0.088596165,344.0987897964878,2.977924645407414
TabulaMuris_Mammary_FACS,counts,srp,2,0.02602673,0.03476434031013429,0.0,0.30365548,515.6123636990701,4.362808482255009
TabulaMuris_Mammary_FACS,counts,srp,32,0.029273763,0.09958756261468128,0.06715234788450887,0.06407165,135.65421202284068,4.33710863709309
TabulaMuris_Mammary_FACS,counts,srp,4,-0.10266556,-0.05717014279121049,0.0,-0.021064261,165.51939197332473,4.2197636033610495
TabulaMuris_Mammary_FACS,counts,spca-batch,96,0.11422052,0.10086456711584026,0.14973720239034846,0.14987297,117.4858838684305,3.242003950666814
TabulaMuris_Mammary_FACS,counts,srp,48,0.09754676,0.05954075302327729,0.236014606962509,0.2352657,290.18360411063225,2.6301289350626065
TabulaMuris_Mammary_FACS,counts,srp,8,-0.014212833,0.03263466689072152,-0.036634412668936356,-0.033863384,232.53803498631515,2.990024726964785
TabulaMuris_Mammary_FACS,counts,tsvd,16,0.078941986,0.1330286890253109,0.17719625107351092,0.19394474,231.73401682316546,3.175139044102108
TabulaMuris_Mammary_FACS,counts,tsvd,2,-0.042884286,-0.04133758570673371,-0.3007152056825551,-0.20136935,224.74388599018823,45.978534133622716
TabulaMuris_Mammary_FACS,counts,srp,96,0.16191728,0.06789461656141917,0.24959080332990988,0.25148773,337.75506487813743,1.830026691944645
TabulaMuris_Mammary_FACS,counts,tsvd,4,0.054495927,0.1635665269604758,-0.013798610966628695,-0.072552815,240.04930049244135,4.769569661288669
TabulaMuris_Mammary_FACS,counts,tsvd,32,0.0732393,0.06726350757560569,0.18162257634129655,0.18751143,226.71314776499523,2.976031565851593
TabulaMuris_Mammary_FACS,counts,tsvd,8,0.08268507,0.14447544228213738,0.14766339734586137,0.1266543,238.224566470223,3.351171915832605
TabulaMuris_Mammary_FACS,counts,tsvd,48,0.07207835,0.05473257684960644,0.18076524371872646,0.18483503,224.51322551173448,2.970600362274745
TabulaMuris_Mammary_FACS,counts,vpac,2,-0.29224846,-0.29239458484993763,-0.29290660495651494,-0.29290658,2542.125446558852,3.1700719747670254
TabulaMuris_Mammary_FACS,counts,tsvd,96,0.07215541,0.02801956266831099,0.19047046595825165,0.19283642,221.78863601936405,3.0263422919923473
TabulaMuris_Mammary_FACS,counts,vpac,16,0.4267379,0.22470497714074303,0.42788524993453897,0.42745388,1081.7977422929682,1.164956023421286
TabulaMuris_Mammary_FACS,counts,vpac,32,0.3980339,0.10353905991939485,0.45647319317582835,0.45400286,919.5145561535911,1.0709399922049643
TabulaMuris_Mammary_FACS,counts,vpac,4,0.66888595,0.6839740024741742,0.6710989394202437,0.6660953,1918.887542434749,2.1077558221527815
TabulaMuris_Mammary_FACS,counts,vpac,8,0.5117414,0.36596004445719527,0.45949758497405946,0.4603176,1241.5224885273376,1.1918740339965113
TabulaMuris_Mammary_FACS,counts,vpac,48,0.37290013,0.07499913068520775,0.4498555142813988,0.44816142,862.4765250014023,1.1870064712220103
TabulaMuris_Mammary_FACS,logcounts,snmf,16,0.19710487,0.21164382415695787,0.3253363500525877,0.34961528,354.24386062693344,1.6140965015155622
TabulaMuris_Mammary_FACS,logcounts,snmf,2,0.13642175,0.14174690070178372,-0.26163679815017876,-0.09613143,2587.4007820025486,2.394566829426493
TabulaMuris_Mammary_FACS,logcounts,snmf,32,0.08478499,0.12183353224708142,0.2677987962892913,0.27511805,198.0894251709379,2.0014142586320336
TabulaMuris_Mammary_FACS,counts,vpac,96,0.34592947,-0.02699393853643083,0.4202160542852271,0.41942626,786.1750545989365,1.2518554197961937
TabulaMuris_Mammary_FACS,logcounts,snmf,4,0.4481317,0.4133594984100222,0.5984429131026701,0.5953392,2195.0003117468655,1.0650459621654023
TabulaMuris_Mammary_FACS,logcounts,snmf,8,0.27613977,0.30526562685857683,0.3213515402912353,0.36541635,581.4150160339736,1.2590004011990712
TabulaMuris_Mammary_FACS,logcounts,spca,16,0.28105643,0.2403093481552031,0.3628524618016859,0.353786,518.062422619869,1.3846239302174517
TabulaMuris_Mammary_FACS,logcounts,snmf,48,0.04119401,0.08076444240419094,0.17989761408027202,0.1858615,122.46571335156516,2.5711736267327407
TabulaMuris_Mammary_FACS,logcounts,spca,2,0.12688115,0.15511414622573347,-0.21396714496926597,0.08293762,1106.8843102020255,2.4235044487660087
TabulaMuris_Mammary_FACS,logcounts,spca,4,0.38567582,0.375842050216679,0.5461322750707471,0.4567717,1112.279092150347,1.2317424718267642
TabulaMuris_Mammary_FACS,logcounts,spca,32,0.23685461,0.15894692398393337,0.29886279664639287,0.30818272,392.50838020156294,1.5732034653940694
TabulaMuris_Mammary_FACS,logcounts,spca,48,0.20890987,0.12512265879305678,0.273387656714841,0.27508444,331.6987377440937,1.7204266445830896
TabulaMuris_Mammary_FACS,logcounts,spca,8,0.28143138,0.26061522204518567,0.380735627730659,0.36426988,663.3526290581265,1.3449725149125196
TabulaMuris_Mammary_FACS,logcounts,spca-batch,2,0.22815143,0.2340382390365767,-0.26339282248712337,0.18381335,1314.342710766428,1.7310713313182877
TabulaMuris_Mammary_FACS,logcounts,spca-batch,16,0.27604282,0.24012218323353016,0.352059358326421,0.32152036,482.58578271750184,1.3497217255387635
TabulaMuris_Mammary_FACS,logcounts,spca-batch,32,0.2304949,0.216570337237119,0.25962936827849264,0.26385325,412.1324969783993,1.5657332805329844
TabulaMuris_Mammary_FACS,logcounts,spca,96,0.17533626,0.04501725961590116,0.24042586029108173,0.2422376,255.14430139518134,1.9500772794188694
TabulaMuris_Mammary_FACS,logcounts,spca-batch,4,0.33909795,0.3268126554556403,0.46286418912449107,0.397333,979.6245302079143,1.3727402543699263
TabulaMuris_Mammary_FACS,logcounts,spca-batch,48,0.20690207,0.1729427092909377,0.23354002098706142,0.23234528,315.5127542382502,1.7453941823834005
TabulaMuris_Mammary_FACS,logcounts,spca-batch,8,0.24872278,0.2657541086837322,0.3169381494025142,0.3011908,576.7042479090044,1.514031477268198
TabulaMuris_Mammary_FACS,logcounts,srp,16,0.012507361,0.005903980063286122,0.039068595267727005,0.047032487,94.28473139259604,3.796312953186294
TabulaMuris_Mammary_FACS,logcounts,srp,2,-0.09088918,-0.08983903922816659,0.0,-0.2066072,81.46939095908168,8.460242382842754
TabulaMuris_Mammary_FACS,logcounts,spca-batch,96,0.15379974,0.11460794479729175,0.16857269667558009,0.16793126,247.27213752747298,2.0591951428939215
TabulaMuris_Mammary_FACS,logcounts,srp,32,0.031987287,0.03024292737379574,0.029462901356718394,0.029045125,112.27227907238924,3.9918041945267895
TabulaMuris_Mammary_FACS,logcounts,srp,48,0.049616575,0.04139041992440707,0.09227217911331337,0.09271566,122.52944469960902,3.7274468378064776
TabulaMuris_Mammary_FACS,logcounts,srp,4,-0.020606441,-0.019153761213855324,0.0,-0.0063768798,118.67439735676334,4.307733961690159
TabulaMuris_Mammary_FACS,logcounts,srp,8,-0.021315223,-0.023009273867617957,-0.022075947199610178,-0.011722315,53.60654751167534,4.312639246102587
TabulaMuris_Mammary_FACS,logcounts,tsvd,2,0.12928762,0.1460376898221832,-0.4318537687395081,-0.016589493,1215.811652800083,2.4246979660551884
TabulaMuris_Mammary_FACS,logcounts,tsvd,16,0.31749836,0.1495845716569466,0.5107144381357078,0.50597066,747.1482446934933,1.2859982311770708
TabulaMuris_Mammary_FACS,logcounts,tsvd,32,0.28191224,0.046551468225550355,0.4544582383227681,0.45132178,647.2289154202425,1.3935129418049215
TabulaMuris_Mammary_FACS,logcounts,srp,96,0.058924086,0.055106537154955657,0.06705269850334863,0.06843051,122.71760073202975,3.4974805658306325
TabulaMuris_Mammary_FACS,logcounts,tsvd,4,0.37073246,0.33609581628807855,0.5542070724434974,0.54130274,1123.9789100299904,1.2696209987238214
TabulaMuris_Mammary_FACS,logcounts,tsvd,8,0.30848396,0.18426047666185816,0.48351186040205685,0.48893732,857.8377182331731,1.363739330476984
TabulaMuris_Mammary_FACS,logcounts,tsvd,48,0.2620454,-0.0021153763991788393,0.42429581177198794,0.421669,593.9634374719808,1.4653845894136392
TabulaMuris_Mammary_FACS,logcounts,vasc,2,0.38354254,0.37905414745649435,-0.5043569382109594,0.48787183,1425.0440369360495,1.0231668016675184
TabulaMuris_Mammary_FACS,logcounts,vasc,16,0.28483307,0.2953449898078639,0.3438214263669423,0.32826498,342.61227210652225,1.8166100962114684
TabulaMuris_Mammary_FACS,logcounts,tsvd,96,0.22192,-0.05176890194352034,0.35968541017413086,0.35862467,486.6054239018253,1.6403288483470362
TabulaMuris_Mammary_FACS,logcounts,vasc,32,0.24577945,0.2384420415507112,0.2459557134216865,0.25542158,302.05136307125014,1.7283686169529093
TabulaMuris_Mammary_FACS,logcounts,vasc,48,0.0,0.0,0.0,0.0,663.4197503886091,2.59275658033638
TabulaMuris_Mammary_FACS,logcounts,vasc,8,0.2481497,0.24307069629110362,0.26175696140349186,0.26905626,286.98032876547467,1.8135759290384523
TabulaMuris_Mammary_FACS,logcounts,vasc,4,0.27505043,0.28211596135236505,0.07517479688089876,0.23061241,418.6445889471431,1.3670018705644416
TabulaMuris_Mammary_FACS,logcounts,vpac,16,0.26704356,0.16118106878464109,0.25237134155685687,0.2792278,971.0397598771027,1.0916488854153743
TabulaMuris_Mammary_FACS,logcounts,vpac,2,-0.24485864,-0.24502736010022688,-0.24563420118837903,-0.245634,2435.979580922069,2.3512858621087327
TabulaMuris_Mammary_FACS,logcounts,vasc,96,0.26918373,0.2548026269273455,0.3396263025618993,0.34124166,314.7236198045881,1.8085930400013606
TabulaMuris_Mammary_FACS,logcounts,vpac,4,0.3759919,0.3886707036269714,0.3641589880069983,0.33838373,1447.8964887013362,1.2669705181988131
TabulaMuris_Mammary_FACS,logcounts,vpac,32,0.38424176,0.09353898195646371,0.4185333710733006,0.4204426,879.3615523028036,1.195577214265515
TabulaMuris_Mammary_FACS,logcounts,vpac,8,0.41266495,0.29679611354411334,0.3414195678053415,0.36097962,1026.6900410602664,1.133277433079647
TabulaMuris_Mammary_FACS,logcounts,vpac,48,0.3450011,0.0011681771093996814,0.3866026754436894,0.38915154,783.6235524712897,1.2726014649896704
TabulaMuris_Marrow_10X,counts,snmf,16,0.07261061,0.06953848683333878,0.11403637556651637,0.11994793,372.9229763724561,1.9108325887905708
TabulaMuris_Mammary_FACS,logcounts,vpac,96,0.31635535,-0.06300983441006383,0.3679095302268037,0.3683632,714.9356986100297,1.3416303391330033
TabulaMuris_Marrow_10X,counts,snmf,2,-0.1998174,-0.19828267756439663,-0.7980146000840596,-0.24356923,2051.4217407672595,4.870060115256972
TabulaMuris_Marrow_10X,counts,snmf,4,-0.09460973,-0.09814385737284581,-0.38488568529908035,-0.37646717,1004.9996698722294,4.645861882310566
TabulaMuris_Marrow_10X,counts,snmf,32,0.042033527,0.0,0.09187891250621898,0.09196272,274.0140631132765,2.3952336243707304
TabulaMuris_Marrow_10X,counts,snmf,8,0.017760491,0.023844134807381814,-0.05240403337357844,-0.039580163,646.4723032107086,3.217415223661506
TabulaMuris_Marrow_10X,counts,snmf,48,0.03620657,0.0,0.06306634342118174,0.060466144,826.3308072681654,2.190907125575791
TabulaMuris_Marrow_10X,counts,spca,32,0.04458422,-0.016518817771146912,-0.06075701288507467,-0.058441244,2709.539465517499,1.6425265578286372
TabulaMuris_Marrow_10X,counts,spca-batch,16,0.08216477,0.08915049739715089,0.12896958340035455,0.1412798,562.6436424753708,1.8873845294762661
TabulaMuris_Marrow_10X,counts,spca-batch,2,-0.15719344,-0.1508443771286862,-0.7401455715622284,-0.34483176,2932.5136193598382,3.2433413288425452
TabulaMuris_Marrow_10X,counts,spca,48,0.044031356,-0.07363597407892516,-0.05597668832720161,-0.054560695,2705.3948841661363,1.6447055084882385
TabulaMuris_Marrow_10X,counts,spca-batch,32,0.08421955,0.07775587368163074,0.1346775466462777,0.13647242,449.58519057578695,1.7687629963656528
TabulaMuris_Marrow_10X,counts,spca-batch,4,0.0047644754,0.0018989458519146011,-0.10714809038902882,-0.0871178,2222.468138396002,2.2481724008571327
TabulaMuris_Marrow_10X,counts,spca-batch,8,0.12282089,0.13160106267564758,0.11672968700534286,0.1094848,1407.228706649008,1.8963123334303351
TabulaMuris_Marrow_10X,counts,spca,96,0.04036608,-0.1286725392831335,-0.05347483944374309,-0.052672286,2700.2680584353598,1.668521957130789
TabulaMuris_Marrow_10X,counts,spca-batch,48,0.062339887,0.053270896347777555,0.11521045343615043,0.11537671,361.9061262075087,1.9403915654899058
TabulaMuris_Marrow_10X,counts,srp,16,-0.036626067,0.025308693706399,-0.029292707157912903,-0.029241322,324.0426688316608,3.158196228436902
TabulaMuris_Marrow_10X,counts,srp,2,-0.15595943,-0.1347369615369613,0.0,-0.3900323,314.13845392731736,11.921790879254738
TabulaMuris_Marrow_10X,counts,srp,8,-0.059835788,-0.01701580862546007,-0.14066864727216805,-0.1330645,234.76305502527092,2.8576031468672785
TabulaMuris_Marrow_10X,counts,srp,4,-0.102691635,-0.07278757675564687,-0.40698212926878974,-0.32975584,426.38352902561866,3.090429638591232
TabulaMuris_Marrow_10X,counts,srp,32,0.015238792,0.05077116018366021,0.023080590224229588,0.01768261,417.0246691567838,2.322364067159431
TabulaMuris_Marrow_10X,counts,spca-batch,96,0.0714856,0.06203105748129279,0.12471604433414525,0.12525482,449.38915286194646,2.2995462100555746
TabulaMuris_Marrow_10X,counts,srp,48,0.023552747,0.08724855320714621,0.07479872795158718,0.07541305,1086.1314831975162,2.1357759688633413
TabulaMuris_Marrow_10X,counts,tsvd,2,-0.21816,-0.19854584484934698,-0.8198035111160659,-0.14974427,2889.440361953442,4.099155654023311
TabulaMuris_Marrow_10X,counts,tsvd,16,0.019893141,0.033850198598975256,0.0617943082040188,0.06702563,2722.3269285908777,1.768940179645661
TabulaMuris_Marrow_10X,counts,tsvd,4,-0.11194093,-0.08137936831975383,-0.3383279756965369,-0.32819447,2817.831669593682,2.9646487860336883
TabulaMuris_Marrow_10X,counts,srp,96,-0.033486117,0.09275360406525991,0.06886098897742858,0.0687019,3183.3913000550588,1.7713425047219142
TabulaMuris_Marrow_10X,counts,tsvd,8,0.012182965,0.05587323250069093,-0.0011314791742282754,-0.0008157218,2766.29046265471,1.9427848129617433
TabulaMuris_Marrow_10X,counts,tsvd,32,0.03921042,0.01607878159441531,0.10309857620635299,0.10363357,2708.6877577832283,1.668437314988735
TabulaMuris_Marrow_10X,counts,vpac,2,-0.0037307944,-0.0037296867335361705,-0.09348091164345484,-0.43984833,2274.4476964051973,25.279590509400094
TabulaMuris_Marrow_10X,counts,vpac,16,0.3916908,0.362416154912558,0.3547403656083308,0.37188813,883.5723339925901,1.335970767790206
TabulaMuris_Marrow_10X,counts,tsvd,48,0.0388875,-0.05333322119146532,0.10302138370873266,0.104522556,2704.6652611432364,1.6593979370798588
TabulaMuris_Marrow_10X,counts,vpac,32,0.36512637,0.21520554130594385,0.3608036775004321,0.3674941,826.787071071518,1.4286768415491053
TabulaMuris_Marrow_10X,counts,vpac,4,-0.06886945,-0.11538042029069404,-0.17273763848854443,-0.18328561,1140.573171891063,1.683653149995417
TabulaMuris_Marrow_10X,counts,tsvd,96,0.034592424,-0.11522487435836987,0.10090091185169729,0.101575814,2699.7006364051094,1.6940814691290134
TabulaMuris_Marrow_10X,counts,vpac,8,-0.13317764,-0.14105292339488432,-0.22883972014090412,-0.2165997,1252.0027453464556,1.9855534373289976
TabulaMuris_Marrow_10X,logcounts,snmf,2,0.075068295,0.0803109015477147,-0.7456225680933852,-0.34417942,868.9257176847818,1.9348663148377767
TabulaMuris_Marrow_10X,logcounts,snmf,16,0.2173768,0.2514602964204877,0.30300301155747666,0.31067026,406.789693139419,1.7478514279545985
TabulaMuris_Marrow_10X,counts,vpac,48,0.34259912,0.11090208812221752,0.36016834555288196,0.3645445,779.4188554990142,1.3691174892649032
TabulaMuris_Marrow_10X,counts,vpac,96,0.3083416,-0.04388820510718834,0.34932289858402205,0.35123578,734.8442638608926,1.4375577942212583
TabulaMuris_Marrow_10X,logcounts,snmf,4,0.15727535,0.16726274949722758,0.13615056137448514,0.15713306,870.587403128646,1.5399115121034754
TabulaMuris_Marrow_10X,logcounts,snmf,8,0.26767224,0.2671926205046518,0.259594182250605,0.2949173,890.7557792768263,1.3648876538183832
TabulaMuris_Marrow_10X,logcounts,snmf,32,0.10028501,0.14891613615514518,0.29400633676263793,0.29453975,229.72915171521487,2.011943828986739
TabulaMuris_Marrow_10X,logcounts,spca,16,0.25053746,0.2208956547261979,0.3454306100246705,0.3481122,569.7009153238139,1.535728662238286
TabulaMuris_Marrow_10X,logcounts,spca,2,0.12151577,0.12157310855602163,-0.508416557816138,-0.032801136,962.0488576000995,2.035313604890398
TabulaMuris_Marrow_10X,logcounts,snmf,48,0.061216153,0.0910447833083636,0.17751555833436738,0.18067297,160.59001754735925,2.4392669999382566
TabulaMuris_Marrow_10X,logcounts,snmf,96,-0.05770189,-0.034470232010305746,0.1704015394533499,0.17181093,101.85483138742832,3.1462172159443136
TabulaMuris_Marrow_10X,logcounts,spca,4,0.24412838,0.22699225508901022,0.23909395671243092,0.30913782,970.8571471342904,1.2985906459631809
TabulaMuris_Marrow_10X,logcounts,spca,8,0.27542204,0.2671936726859405,0.3305345802172425,0.34815526,755.1346637147459,1.3934477831948358
TabulaMuris_Marrow_10X,logcounts,spca-batch,2,0.101740845,0.11334082921338433,-0.46613082251903437,-0.036322486,939.257976774371,2.7868704578476713
TabulaMuris_Marrow_10X,logcounts,spca,32,0.21252729,0.15689450141087502,0.3203174884996546,0.31851247,443.03858711248887,1.707606582348979
TabulaMuris_Marrow_10X,logcounts,spca-batch,16,0.2044016,0.17747761277061105,0.2551373379217273,0.27398485,716.4364671757268,1.560951583842306
TabulaMuris_Marrow_10X,logcounts,spca,48,0.18672171,0.0903547684405236,0.2964455747045607,0.2940243,391.8414099155102,1.828697896742293
TabulaMuris_Marrow_10X,logcounts,spca-batch,4,0.23428126,0.2308359899617519,0.09181732484372837,0.25741225,1049.3511829938761,1.2905473475796188
TabulaMuris_Marrow_10X,logcounts,spca-batch,8,0.20709412,0.2271682581743178,0.24124876920858723,0.28322825,734.0203109106055,1.480710710479264
TabulaMuris_Marrow_10X,logcounts,spca,96,0.13772751,-0.031237647063271493,0.23823544594596568,0.2376444,297.40650960804965,2.137457088388892
TabulaMuris_Marrow_10X,logcounts,spca-batch,32,0.15196967,0.13780566954239157,0.25306576197435976,0.25087878,373.703164583157,1.8670283657341349
TabulaMuris_Marrow_10X,logcounts,srp,2,-0.12498311,-0.12015099648741706,0.0,-0.23569784,135.19642986267363,8.668481658203088
TabulaMuris_Marrow_10X,logcounts,srp,16,-0.028000593,-0.0375462743334023,-0.03436805703617134,-0.028503973,118.77912809788263,4.917901280775694
TabulaMuris_Marrow_10X,logcounts,spca-batch,48,0.13273866,0.06488508409962945,0.18743952196219724,0.1885787,421.4312091951886,1.886379042485355
TabulaMuris_Marrow_10X,logcounts,spca-batch,96,0.10081445,0.042405464859768004,0.17644455616560173,0.17684916,267.8971511481659,2.1590915153301435
TabulaMuris_Marrow_10X,logcounts,srp,8,-0.05540746,-0.05524230760125281,-0.09721950894490419,-0.047325578,128.27333669734756,5.243156598374032
TabulaMuris_Marrow_10X,logcounts,srp,4,-0.078825645,-0.08084321518044219,-0.12161365431737452,-0.0990242,88.75392778496344,6.9273227047160635
TabulaMuris_Marrow_10X,logcounts,tsvd,16,0.247855,0.18186794206083912,0.28777495665578534,0.31691787,747.1842598102972,1.4850694916754266
TabulaMuris_Marrow_10X,logcounts,tsvd,2,0.08207367,0.0843915169175843,-0.4536574459389727,-0.3154712,995.0122732622831,2.114407525039387
TabulaMuris_Marrow_10X,logcounts,srp,32,-0.021849532,-0.0270515637366755,-0.002386676704000794,0.0010715517,107.94335584481746,5.150357124109717
TabulaMuris_Marrow_10X,logcounts,srp,48,-0.015988339,-0.023125917024608703,0.011614326605050055,0.012374169,119.23152811809993,4.9341710269474
TabulaMuris_Marrow_10X,logcounts,srp,96,-0.0074911467,-0.0192510054438366,0.021283490076018395,0.022737648,112.52774581658106,4.793383796092477
TabulaMuris_Marrow_10X,logcounts,tsvd,4,0.17757484,0.19811933096901843,0.013950091666730937,0.16831262,908.8318855526032,1.6624358036398261
TabulaMuris_Marrow_10X,logcounts,tsvd,8,0.25530592,0.27386491232495064,0.24814669812589685,0.3098713,862.5571273488516,1.3897460596750835
TabulaMuris_Marrow_10X,logcounts,vasc,16,0.2543664,0.2564843397186867,0.32227144418608616,0.33844748,408.38911583103857,1.6478195277984904
TabulaMuris_Marrow_10X,logcounts,tsvd,32,0.22515778,0.024604520447278833,0.29447167792094153,0.30772752,667.8641972137139,1.5916195690070043
TabulaMuris_Marrow_10X,logcounts,vasc,2,0.14769754,0.14633253735598845,-0.23094529993132332,0.016491398,670.8198641856424,2.137179903275513
TabulaMuris_Marrow_10X,logcounts,tsvd,48,0.20402114,-0.0713153360343812,0.2828827197765847,0.29088816,626.4686029302507,1.679209710627319
TabulaMuris_Marrow_10X,logcounts,vasc,4,0.24473085,0.24660104129687416,-0.11020522867560159,0.2745543,479.25064432666636,1.4096741439826994
TabulaMuris_Marrow_10X,logcounts,tsvd,96,0.16584665,-0.1464429076652481,0.2509472375866427,0.25459722,535.3420912378901,1.8840126489606044
TabulaMuris_Marrow_10X,logcounts,vasc,32,0.24021325,0.22707456448803495,0.2805691984233793,0.29015216,415.8025585374766,1.6988445146567952
TabulaMuris_Marrow_10X,logcounts,vasc,8,0.26447383,0.26617316306654526,0.32206197108437956,0.34285364,446.1748008998684,1.4362300830768635
TabulaMuris_Marrow_10X,logcounts,vpac,2,-0.09909266,-0.09827015809220863,-0.11541545795527791,-0.2224038,951.2191187498036,5.357805977620157
TabulaMuris_Marrow_10X,logcounts,vpac,16,0.3663828,0.34143170650713395,0.34582922485391704,0.35115203,837.2368644992634,1.4055615372598735
TabulaMuris_Marrow_10X,logcounts,vasc,48,0.24073839,0.22555185487145404,0.31567335036607896,0.3142419,412.4346678062834,1.6164420730491391
TabulaMuris_Marrow_10X,logcounts,vasc,96,0.0,0.0,0.0,0.0,512.957317930911,26.22689265893957
TabulaMuris_Marrow_10X,logcounts,vpac,4,-0.25497583,-0.24981861309775247,-0.3291913692345472,-0.334021,947.0014057458947,11.229086483202941
TabulaMuris_Marrow_10X,logcounts,vpac,32,0.35930428,0.22882984305184928,0.37305350879274907,0.38017955,735.8953950432962,1.460828853033417
TabulaMuris_Marrow_10X,logcounts,vpac,8,-0.09626624,-0.0912079890878836,-0.20944087564852737,-0.20124026,1217.0715031189764,1.690407300010222
TabulaMuris_Marrow_10X,logcounts,vpac,48,0.3271123,0.10987232736546529,0.3644843642516576,0.36782846,691.6991227637589,1.4807573664638756
TabulaMuris_Marrow_FACS,counts,snmf,2,-0.117713824,-0.17767162024054933,-0.5480064962851363,-0.35338557,387.0469947265416,5.377655793909508
TabulaMuris_Marrow_FACS,counts,snmf,16,0.035994653,0.03322408407631023,0.11400642357921877,0.10677478,603.1546178324081,3.4175850086758532
TabulaMuris_Marrow_10X,logcounts,vpac,96,0.29913735,-0.023865757937856974,0.34802830165752063,0.34927648,648.7202393483296,1.4447159655048256
