"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"deng-reads","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"ss_cos",0.736806288050894,0.930315637505304,0.859351449709123,0,0.558919780219521,0.956298452426745,0.424619966266449,0.894680224314178,1,0.420583274477899,0.432272093692657,0.765539546719881,0.642789187979182,0.403705684573123,0.80541075662469,0.842357636554644,0.268919702296578,0.126663318341431,0.956298452426745,0.892919236647963,0.549310936862818,0.778563776268591,-1.25543367305375,0.769943680602831,0.938428832622227,0.42406609943487,0.609869743536705,0.02444069627219,0.615570467960329,0.93792233349461,0.208067196967711,0.430289852095171,0.884326626529267
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"ss_euc",0.555922563192269,0.880280182967477,0.844964115325461,0,0.651514537922832,0.860619434025133,0.687257893895407,1,0.879203817788094,0.600526338640961,0.715454205604397,0.834345002393784,0.879200260484492,0.604125824374685,0.874032340869968,0.829956394385219,0.341873146141652,0.544475178923478,0.860619434025133,0.926236913311937,0.654495595786662,0.79708308968144,-0.524537016468125,0.696200580697985,0.849792218832736,0.841693249553966,0.837755052349373,0.17262068484797,0.562916091015373,0.958134580696224,0.681871574562366,0.758641500204049,0.841260026143186
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"dbs",0.526593933384571,1,0.853026594621646,0,0.617793216735611,0.855795247050918,0.127806940947297,0.761942105924602,0.769952782847649,0.675394251250565,0.638774708335775,0.79992151923644,0.302756210316705,0.481450641760857,0.508186342120387,0.548417767077312,0.287885707378476,0.167082273266033,0.855795247050918,0.447324907558528,0.381661626980809,0.673595652690173,-0.315371048718323,0.613507046466261,0.816337332871098,0.859317131034179,0.490254964786855,0.0402437288379312,0.517525508796456,0.480705828896449,0.790457912701233,0.422373028285723,0.878564521024621
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"ss_cos",0.455742569417067,0.93525952577407,0.801488974594231,0,0.695674496511013,0.931579523350121,0.77638173950948,0.847861704527667,1,0.386549708126913,0.42998561727008,0.786260428924392,0.846847896738169,0.609200880655037,0.821277998320279,0.807111226129096,0.228598992735478,0.234773559837035,0.931579523350121,0.855476513083271,0.439643290756247,0.772740059802375,-1.1943984845932,0.753552438608029,0.898834057503112,0.912672196201147,0.521410463357527,0.113736690642534,0.621186472310193,0.935508598516318,0.574378288670923,0.591296098702574,0.804692011188639
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"vrc",0.940904687489323,0.848737590141988,0.756000438071861,0,0.8655460811035,0.816171448591648,0.713749173390432,0.996207558495042,0.805914416933822,0.610488141469175,0.714010238382637,0.864010575234767,0.823232061174837,0.900698505935352,0.899804365183613,0.938262045298886,0.646868140878092,0.611261425830006,0.816171448591648,0.544649408873471,0.756133614827243,0.870037645459185,-0.869772453043876,0.869239387674626,0.795853949798043,0.790596646503813,0.978661107183245,0.207305740890702,0.53213039746682,0.977887291076252,0.541150854000965,1,0.72149978172144
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"ss_cor",0.00414731106851911,0.839314986848872,0.374176584374043,0.0757377380570025,0.789316740285963,0.422322058627234,0.707896122160965,0.970263127950151,0.858502761759302,0.600936473681792,0.282145843706987,0.848645054635545,0.712269639442055,0.73287377022998,0.891666012027168,0.879319814771223,0.288009122483003,0.248409763814484,0.727744229126434,0.91815609064067,0.528087511417054,0.819887083556511,-1.15059398862574,0.884610230989489,0.338363302437563,0.479420479824417,0,0.185080496850479,0.607159536028896,1,0.655959853683787,0.672121262671422,0.110499799456919
"deng-rpkms","Smart-Seq2","mouse","embryo",268,22431,6,0.4962687,0.04477612,"ss_seu",0.659324649628806,0.807878242858318,0.776163103883565,0,0.56995326256691,0.776163114067453,0.623676896786931,0.921740879192289,0.798423149886063,0.55697417013782,0.689529763216716,0.746442859288194,1,0.484064929360463,0.757009001569632,0.762510264571486,0.300171846883212,0.507190871595837,0.77616311418948,0.914999938039187,0.61468255262204,0.740944703302688,-0.454131165037634,0.642691116100148,0.790333153926228,0.786310525132207,0.769888759048748,0.104034477817537,0.362104940911676,0.858687612068723,0.623803006913242,0.718496993198446,0.773547791681113
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"ss_cos",0.49615232941124,0.923736234802243,1,0.384347752839492,0.719784830084363,0.57571832516455,0.963998017579149,NA,0.577710571243549,0.674836982525457,0.902922210292557,0.967614545331148,0.778567194398967,0.870157599081698,0,0.982957541847683,0.637013113013873,0.864223657004112,0.569677232145501,0.24337768830348,0.691921479991922,0.595233878419561,-0.00271090964511997,0.806839832648761,0.740525188321793,0.756681559561954,0.783285037508127,0.415989939590767,0.492697115199881,0.2164605955142,0.864312873006314,0.605936037392229,NA
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"vrc",0.819067020873855,0.719671505331717,0.753654241497456,0.467342613718977,0.746851400881203,0.384303304495193,1,NA,0.45307745196813,0.477824642169074,0.612355944047135,0.572603848983311,0.880864966375902,0.703381869240726,0,0.758985526426968,0.713375603533549,0.425221862384902,0.384446235251493,0.558479375631174,0.482286561018964,0.379770208322801,-0.00984250868660961,0.426328574676594,0.480841392747942,0.453177867774904,0.894734754202411,0.305766168015331,0.382775306851678,0.532386723047455,0.577077095454558,0.343224363389739,NA
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"ss_euc",0,0.786024198743212,0.847832648036189,0.282113527708917,0.493978797407259,0.737511415888679,0.913024963576224,NA,0.664966487633274,0.745818511690754,0.951092273762124,0.701721527688176,0.620131649784234,0.693803850685405,0.131780156224351,1,0.418083682969568,0.529658275859371,0.708659831714499,0.318025243521645,0.536325290036419,0.40968312571929,-0.171126782163363,0.392097461762051,0.708379944816545,0.63761531962004,0.573707762484766,0.313675657745768,0.721661419394508,0.270752840977839,0.838919984084282,0.836336246152711,NA
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"ss_seu",0.480208753474423,0.811312236557157,0.876596089257614,0.260371355107221,0.803365619635964,0.876596096555536,1,NA,0.90987651921901,0.667741822201295,0.89762653725744,0.59513102096639,0.6267722632854,0.7803100565117,0,0.884254058286606,0.367716975408467,0.455994833005086,0.950996905080122,0.327866179656154,0.63334106863073,0.52133637690163,-0.177546184224036,0.502973807146553,0.660932738510215,0.666543905411085,0.601427777837655,0.337508644973015,0.757277919874982,0.713347189686922,0.888926266815184,0.931549027308485,NA
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"ss_cor",0.48556860781146,0.890854046975484,0.967043487553107,0.376983647789141,0.707071879653793,0.572799048349791,1,NA,0.537684919017383,0.675267557860684,0.801001874480571,0.939132324714629,0.695819563545038,0.864683169575168,0,0.949466046641174,0.701337952034809,0.851847529060755,0.553404271027479,0.23069370955552,0.699254394340899,0.591367118533833,-0.00036078850738009,0.780106456670148,0.72543420137323,0.765101827883775,0.722146939138999,0.385582105690929,0.418654075800775,0.138067128976685,0.851965685203144,0.592042850165594,NA
"fan","SUPeR-seq","mouse","embryo",66,26357,6,0.3333333,0.1060606,"dbs",1,0.773521594187535,0.855454440618298,0.681921846672257,0.810739533717141,0.648481317594494,0.645022666857825,NA,0.611619457591329,0.816566042995445,0.746951220101457,0.776440522293423,0.921231480776979,0.737731453800236,0.793661729137473,0.884178120214115,0.761056130128068,0.83597769281132,0.638695354801494,-0.00332245079185641,0.67547868234924,0.777384941254375,0.408556331127956,0.771841449146988,0.673588615057739,0.661497587324571,0.828442136279171,0.690119489882338,0.639035356828332,0,0.827847607529058,0.668304346777477,NA
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"ss_seu",0.657870384715316,0.758035579826169,0.612920168254077,0.180332326700867,0.73400970440562,0.612920154341122,0.635894204394193,NA,0.719442629697875,0.452897417483679,0.632819771755282,0.611436153753929,0.968772168743697,0.823003821112467,0.447416345392111,0.689404264861197,0.177582856227806,0.317939985745499,0.612920289802602,1,0.356347239239872,0.468803901936266,-0.0317074270445129,0.688189330086689,0.793747938344943,0.603162150195754,0.827371386200666,0.214370055739054,0.497083512420163,0.893756635820908,0,0.728783092164423,0.714331939133039
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"dbs",0.460681996411899,0.779706084564904,0.706098263254148,0,0.276229342386648,0.661785031521487,0.175664193950902,NA,1,0.289940045897231,0.913147332764709,0.941322687900315,0.617961073809071,0.275430254304433,0.523156397603136,0.399230226640653,0.0606598364233971,0.128096217842475,0.661786755515079,0.278537557724987,0.151725145310101,0.349965072514982,-0.281355864573923,0.175584190948217,0.909571114330921,0.302580581722404,0.0434159577136881,0.144180915761595,0.35379910248018,0.535274326967975,0.350291603008192,0.428627177186766,0.756658305029169
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"ss_euc",0.650058759585277,0.770934147443396,0.623340609878392,0.202238000402057,0.738045597568273,0.685275210306842,0.781516374855446,NA,0.783825682526077,0.535384222963944,0.664455420380999,0.812954494394767,0.923142099267665,0.827673269764729,0.604456963126724,0.696619622408376,0.215771894474133,0.343099683517586,0.685275291618107,1,0.422578679964203,0.731204474331213,-0.0342050090611918,0.679283247708506,0.803647200506016,0.650382188691625,0.840986607031901,0.169946370071362,0.636295703266141,0.935579741320138,0,0.806553536136095,0.720966925369296
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"ss_cos",0.742709885918107,0.733879255631871,0.659026162992384,0.266473182023367,0.693615756824643,0.538414891862907,0.859863622766075,NA,0.693323235945966,0.352965867938824,0.555770505619839,0.853951650799076,0.932674319629563,0.755240905319617,0.0559052652383064,0.723993425030712,0.288105738547089,0.399545492559531,0.538415516907519,1,0.462186238542776,0.916410821322372,-0.0559561438697687,0.728603829098302,0.770213298974214,0.455831009938334,0.745081142666558,0.265237431321661,0.891542508846569,0.95507599354904,0,0.706943458089321,0.591594975091347
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"vrc",0.417873550792682,0.284384874546347,0.297101535156781,0,0.435547797496038,0.351577277182358,0.375318012422828,NA,0.371843863400961,0.308044001266315,0.328610062892608,0.43107869954736,1,0.439991242774547,0.307636641969681,0.435927090384662,0.208894384760702,0.12157313683974,0.351577287357896,0.520491436530503,0.174786750123948,0.391113228533842,-0.191920909170585,0.437733543735787,0.372838568744619,0.239290516461803,0.552290684970284,0.12713732518137,0.294556532558076,0.642147031608942,0.198530476139273,0.308018712625652,0.276579631870931
"goolam","Smart-Seq2","mouse","embryo",124,41480,5,0.516129,0.0483871,"ss_cor",0.750663751145866,0.355249803490838,0.411164839195689,0.263899327210829,0.695929985725952,0.478163863425141,0.937890556356302,NA,0.429782309293668,0.34965364521594,0.413033269258792,0.856140904453998,0.854137667045736,0.611961210360633,0.0564474492931973,0.605621583560494,0.312167501837059,0.288273273267364,0.357332721471098,1,0.356753156334209,0.85837179351578,-0.0562063192112009,0.683577228194196,0.374842900632417,0.532073927023298,0.297104703007821,0.266836923278868,0.730115462947863,0.946905298472198,0,0.710907995095019,0.306754506878061
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"ss_cor",0.565169311866494,0.703526097773267,0.540754637886852,0.202850940258019,0.846539657601828,0.605178651929273,0.594662750506949,0.176871405463403,0.688601730864659,0.260622464533646,0.444066613754211,1,0.711599301700657,0.800691149572757,0.719861870887582,0.699361794134982,0.499002337172735,0,0.510030577118731,0.789741509172962,0.441116595198351,0.766309781742041,-0.11423257455793,0.870516892058507,0.605152600283817,0.486967308122753,0.533144780239099,0.105853516909872,0.669438332157036,0.694180354517548,0.419081998481843,0.540075124690243,0.806900526900532
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"ss_cos",0.562880809276097,0.932991962347648,0.7851824432716,0.191192393741161,0.842828399025656,0.547525986240425,0.61331676794201,0.165438242445748,0.629083730861371,0.290406631998102,0.405092537398617,1,0.740529780304768,0.834548236569408,0.711675048695653,0.692392085077659,0.479533342238818,0,0.547527050186774,0.784498553758096,0.426449702420856,0.705566147415884,-0.128325962306699,0.877935462015124,0.547797165898982,0.72747482929345,0.619303328057743,0.0902419470360035,0.55935547371486,0.682525882600652,0.431067330901038,0.526777132542871,0.945217453186155
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"vrc",0.440242435274963,0.525996627641882,0.411393589007256,0,0.447880047353834,0.417073954572168,0.465900190287959,0.976907600022554,0.510318833811683,0.259638847258854,0.382537380778618,0.860306404689178,0.685802561274154,0.43189808724636,0.497490045107935,0.462460789731233,0.315006040560587,0.245816402380478,0.417073954572168,0.874795867802587,0.763625820547407,0.744567790777749,-0.963485496144862,0.42339379511946,0.429398598226492,0.421967960327602,0.622876899053674,0.0974694753886694,0.408124166599029,0.759159218418373,0.239738269211045,1,0.590935185988319
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"ss_euc",0.519180980340147,0.874840994961655,0.72611978841258,0.0777854312090613,0.6462784974064,0.404584404017788,0.582786428724546,0.150829498328181,0.558468080158395,0.224539769658337,0.279650731663936,1,0.874287100412715,0.657265732180527,0.650920213979555,0.643092184460231,0.410207169342343,0,0.404584404017788,0.773906308685031,0.320019895024276,0.604974415927338,-0.123739731624344,0.719242549278632,0.40457293080631,0.632222802752192,0.72389350981233,0.111933067305425,0.395136660215908,0.743516416857798,0.381173732123934,0.618180647081994,0.933191340947345
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"dbs",0.497471510895198,0.79421102013891,0.645563713309612,0.0785162363739701,0.465200104033967,0.221697311726767,0.284472867473614,0.202141482251264,0.358177654856352,0.160846943641349,0.171238652471017,1,0.268957239541538,0.491553320530638,0.417252287007792,0.520637782249763,0.288384440849008,0,0.221697311726767,0.5729048036871,0.176422877314637,0.423639803179777,-0.0922754697040632,0.632581324026231,0.25295746160595,0.476424421647,0.214611693357974,0.0785753146986828,0.207737924195509,0.330192447734704,0.235228190452316,0.32140960980459,0.813525109652144
"klein","inDrop","mouse","embryo stem cells",2717,24175,4,0.3433934,0.1115201,"ss_seu",0.717810054153251,0.884002674430465,0.735240475241583,0.0566539948339034,0.664475828140921,0.735240475536811,0.615944258440809,0.145372238803743,0.686442523083818,0.550057173045321,0.243442643939049,1,0.884311929281593,0.650746565221697,0.664131736695061,0.709972550842156,0.400607903459894,0,0.735240475571796,0.854643363525668,0.328889400923801,0.670029652281235,-0.115544056451292,0.687089891415371,0.573956579965967,0.64055358395305,0.732027007571836,0.0115280441270004,0.564201968520853,0.706801592960521,0.472875080483446,0.577594131283576,0.938974113036857
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"ss_cor",0.394971620345945,0.449895722668031,0.502021945293324,-0.0562538826080844,0.797071070668624,0.507216501300054,0.0641142889188596,0.0628595615145412,0.640825059662048,0.373326907887817,0.534952116377338,0.646404249620341,0.249529181878168,0.704585526386526,0.334864177268154,0.72653052895288,0.119769134664859,0.0182456960857514,0.548075196933502,1,0.194651256718875,0.315077264218788,0.0628595615145412,0.737497472832863,0.557048553693406,0.411884350504327,0.356801022780734,0,0.616258451814205,0.192867261130512,0.0628595615145412,0.879063781266496,NA
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"ss_euc",0.170181230309155,0.429348864247255,0.529551333226227,0.0596724906071718,0.612766190311537,0.433874042661729,0.05930963074199,0.0942808079480192,0.470977956937208,0.357578650505326,0.44349066738004,0.519535063398508,0.221512672429687,0.562241389883335,0.414312485816422,0.552974683622607,0.0514228563263858,0,0.436143415189597,1,0.142252849686272,0.139716232909994,-0.109943816529607,0.643411241730993,0.459731795413924,0.338707611805943,0.274807366835942,0.0717690774361635,0.425824165890107,0.341939844174567,0.0942808079480192,0.932577987704545,NA
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"vrc",0.875895557538707,0.279130825821363,0.392860075325911,-0.104172920921584,0.853624883370996,0.392955908887101,0.405562504984189,0.753816978651334,0.440209391996745,0.28972158308934,0.391984447654261,0.756326517528217,0.379589387827993,0.468522437343453,0.630610120866303,0.877457509101852,0,0.248923455113104,0.392955908678261,1,0.666666906338153,0.354138382908899,0.355683074790581,0.857055046676569,0.388126646469907,0.373302249198787,0.428672862270318,0.139714636213638,0.450129618096057,0.751292021795352,0.37034546394914,0.863622808356081,NA
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"ss_seu",0.549159064187722,0.391446848581455,0.495144822399421,0.00840056277394861,0.568037409461683,0.495144821235901,0.0562720318587352,0.0444927545606637,0.46612331136721,0.453012802652401,0.444053044435319,0.308391313075619,0.176220714104748,0.53122736577568,0.276856838807533,0.585372080892353,0,-0.0072071908323862,0.494022430816567,1,0.0989714269946856,0.0469639173478892,0.0444927545606637,0.563383321735446,0.517530851428834,0.296447051797506,0.242841313978617,0.0208218087712916,0.471633151200445,0.342271057302478,0.0444927545606637,0.923492978787353,NA
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"dbs",0.145525370224661,0.535977710156424,0.679237190288736,0.0703639948618809,0.885278850860295,0.569648680798393,0.186161731639464,0.0643676419781745,0.615384159190684,0.50644922140354,0.577568533124921,0.452462767212784,0.307875564630134,0.523234092942052,0.542745734371289,0.748264908349304,0.0952154903749575,0,0.571886929637771,0.983064053867513,0.137345991257159,0.113175176273738,-0.0798346011029487,0.831504025028165,0.61422943986433,0.374455379680752,0.449075744157832,0.0569593761029313,0.561078096374609,0.388463665262547,NA,1,NA
"lake","C1","human","brain",3042,25051,16,0.3477975,0.0147929,"ss_cos",0.420696310875181,0.488736161429686,0.555347938177251,-0.0661604960253954,0.865098748041361,0.57208585065177,0.0700668003067531,0.0658259536290997,0.680194010600091,0.399848307664641,0.566264235344006,0.708424193069786,0.274183632493247,0.777671701263922,0.422685739604318,0.785135139687769,0.139716125233947,0.00846059548153088,0.574155117739762,1,0.204595221064369,0.172812442014216,0.0658259536290997,0.840516675824626,0.6000820919755,0.443408274730033,0.400856571598736,0,0.66972319071012,0.185594820104764,0.0658259536290997,0.926716747467667,NA
"li","SMARTer","human","colorectal tumor",561,55186,9,0.171123,0.04099822,"dbs",0.322400658454093,0.509662967613606,0.577784744185665,0.0027519070207089,0.868463430457623,0.00518094245358429,0.334201599740845,0.552905208960988,0.717441329174091,0.34304931256007,0.464978893282252,0.906199675280174,0.17219581394259,0.806095785165815,0.364699094662172,1,0.163790048968012,0.0816221462991863,0.49126630781456,0.807431146985363,0.358672653915629,0.526583276040609,-0.191746069244361,0.799195098776999,0.560998754292996,0.579998400803519,0.661183642842229,0,0.502461533033975,0.261751111011097,0.628545078015454,0.686428004031241,0.510808255014141
"li","SMARTer","human","colorectal tumor",561,55186,9,0.171123,0.04099822,"ss_cos",0.531995858902711,0.833642498858691,0.844433648581158,0.0448368393536589,0.870714125550678,0.218766910990362,0.690768860028126,0.8125602124984,0.924289642651146,0.600057015812478,0.798846668008591,1,0.565332451350422,0.931269749655567,0.680675107642306,0.928568652222093,0.344860861868271,0.337073100656525,0.77803769331278,0.857102177883255,0.556743142548867,0.88591244275063,-0.329643670896927,0.893594486524188,0.831569707518555,0.834729584858226,0.860962451827468,0,0.918159355237383,0.570239631912551,0.812502929183651,0.902622282887895,0.829236277096308
"li","SMARTer","human","colorectal tumor",561,55186,9,0.171123,0.04099822,"ss_cor",0.522698111577348,0.752533932683331,0.818017173730212,0.0350631618472207,0.873204103044927,0.219364793449808,0.66845887893874,0.812412084789214,0.925513084384544,0.552890060198781,0.796052132511981,1,0.584266211924844,0.941670591950626,0.655086947312462,0.933472172353932,0.285829641392011,0.334241099483571,0.720096383712827,0.86276226849138,0.512494111510881,0.877404516089568,-0.355412486027422,0.898740760762699,0.830425218448444,0.832760993837521,0.821789727805077,0,0.846417479573625,0.574320357372507,0.778143937051225,0.887850553438444,0.752458894815562
"li","SMARTer","human","colorectal tumor",561,55186,9,0.171123,0.04099822,"vrc",0.869927723092617,0.552067266259239,0.541422014818502,0.153734058115656,0.733112913146755,0,0.525523445061008,0.833928558278515,0.562970634702907,0.470667730737754,0.508116864583681,0.857350336841463,0.592385636305234,0.688773972998843,0.675811012918467,0.731852463832122,0.330464196097576,0.309580348887948,0.472051103767485,0.76554768979832,0.579082689012962,0.562258853309521,-0.344482353787709,0.724692382220556,0.494551036089798,0.518299850361754,0.662568269133814,0.381487256181703,0.468423887390392,0.71681758456488,0.609797828915045,1,0.542844670288241
"li","SMARTer","human","colorectal tumor",561,55186,9,0.171123,0.04099822,"ss_seu",0.755941253431525,0.697710164938876,0.698208695897719,0.00361164553700458,0.710342524312947,0.0869138961634168,0.613933606340207,0.698287307375786,0.765109921082311,0.549308592402253,0.680563962084048,0.86457416457631,0.55586616358251,0.754310657539008,0.685583476335124,0.835167275056598,0.0877240420269665,0.0963173868710649,0.69820869917182,0.80598583046305,0.429213463234165,0.598887426946887,-0.210284512041164,0.758086423404028,0.664879006849796,0.687108099744037,0.819506480791466,0,0.734715575752732,0.749922363659852,0.788934942199663,1,0.689047707728111
